,Step,Time,xb,yb,zb,Bx,By,Bz
127,127,12.69999999999997,1e-05,0.005,0,-0.0187716684933947,-0.0206515475563102,0
128,128,12.79999999999997,1e-05,0.005,0,-0.0187961660204259,-0.0206734873530579,0
129,129,12.89999999999997,1e-05,0.005,0,-0.0187419871185559,-0.020609507805233,0
130,130,12.99999999999997,1e-05,0.005,0,-0.018621265237108,-0.0204728641387851,0
131,131,13.09999999999997,1e-05,0.005,0,-0.0184438058577911,-0.0202742238619374,0
132,132,13.19999999999997,1e-05,0.005,0,-0.0182191239580078,-0.0200239327394808,0
133,133,13.29999999999997,1e-05,0.005,0,-0.0179531463737669,-0.0197283820136357,0
134,134,13.39999999999997,1e-05,0.005,0,-0.0176489882403171,-0.0193908774495913,0
135,135,13.49999999999997,1e-05,0.005,0,-0.0173079380027394,-0.019012732921691,0
136,136,13.59999999999997,1e-05,0.005,0,-0.0169308405422,-0.0185948010097842,0
137,137,13.69999999999997,1e-05,0.005,0,-0.0165178786153667,-0.0181372270822591,0
138,138,13.79999999999997,1e-05,0.005,0,-0.0160687450867738,-0.0176396343792329,0
139,139,13.89999999999997,1e-05,0.005,0,-0.0155828420420706,-0.0171013386546289,0
140,140,13.99999999999997,1e-05,0.005,0,-0.0150597915908058,-0.0165219090896023,0
141,141,14.09999999999997,1e-05,0.005,0,-0.014498953808621,-0.0159006307614599,0
142,142,14.19999999999997,1e-05,0.005,0,-0.0139000584584867,-0.0152372022252191,0
143,143,14.29999999999997,1e-05,0.005,0,-0.0132623167528806,-0.0145307502657169,0
144,144,14.39999999999996,1e-05,0.005,0,-0.0125852043050769,-0.0137806965760736,0
145,145,14.49999999999996,1e-05,0.005,0,-0.0118680064126904,-0.0129862538246089,0
146,146,14.59999999999996,1e-05,0.005,0,-0.0111103010712527,-0.0121469606697736,0
147,147,14.69999999999996,1e-05,0.005,0,-0.0103112498838456,-0.0112618959411595,0
148,148,14.79999999999996,1e-05,0.005,0,-0.0094699913131428,-0.0103301138334208,0
149,149,14.89999999999996,1e-05,0.005,0,-0.0085875337221087,-0.0093527412306111,0
150,150,14.99999999999996,1e-05,0.005,0,-0.0076619857110661,-0.0083276882119658,0
151,0,0.0,5.160000000000001e-05,0.005,0,0.0,0.0,0
152,1,0.1,5.160000000000001e-05,0.005,0,-0.0005861428913177,-0.0005104866078605,0
153,2,0.2,5.160000000000001e-05,0.005,0,-0.0012007188886109,-0.0010457363904114,0
154,3,0.3,5.160000000000001e-05,0.005,0,-0.0018462865908531,-0.0016079777977951,0
155,4,0.4,5.160000000000001e-05,0.005,0,-0.0025239077164408,-0.0021981357069991,0
156,5,0.5,5.160000000000001e-05,0.005,0,-0.0032345429532375,-0.0028170471724421,0
157,6,0.6,5.160000000000001e-05,0.005,0,-0.0039790116632954,-0.0034654264069436,0
158,7,0.7,5.160000000000001e-05,0.005,0,-0.0047573407361304,-0.0041432977301755,0
159,8,0.7999999999999999,5.160000000000001e-05,0.005,0,-0.0055683124245348,-0.0048496014935877,0
160,9,0.8999999999999999,5.160000000000001e-05,0.005,0,-0.0064119516483185,-0.0055843600164377,0
161,10,1.0,5.160000000000001e-05,0.005,0,-0.0072827995896221,-0.0063428137007993,0
162,11,1.1,5.160000000000001e-05,0.005,0,-0.0081831268278064,-0.0071269258938443,0
163,12,1.2,5.160000000000001e-05,0.005,0,-0.0091094811582033,-0.0079336819818612,0
164,13,1.3,5.160000000000001e-05,0.005,0,-0.0100456133907079,-0.0087489111049391,0
165,14,1.4,5.160000000000001e-05,0.005,0,-0.0109839328017025,-0.0095658879320247,0
166,15,1.5,5.160000000000001e-05,0.005,0,-0.0119187236243106,-0.010379331490665,0
167,16,1.6,5.160000000000001e-05,0.005,0,-0.0128512444375015,-0.0111900589826936,0
168,17,1.7,5.160000000000001e-05,0.005,0,-0.0137717556644098,-0.0119896781539025,0
169,18,1.8,5.160000000000001e-05,0.005,0,-0.0146553553767812,-0.0127568125527356,0
170,19,1.900000000000001,5.160000000000001e-05,0.005,0,-0.0154816952367685,-0.013473995145136,0
171,20,2.0,5.160000000000001e-05,0.005,0,-0.0162389503332394,-0.0141310609362395,0
172,21,2.100000000000001,5.160000000000001e-05,0.005,0,-0.0169220760542852,-0.0147236573621477,0
173,22,2.200000000000001,5.160000000000001e-05,0.005,0,-0.017522333967442,-0.0152441625002772,0
174,23,2.300000000000001,5.160000000000001e-05,0.005,0,-0.018028328677907,-0.0156826163556727,0
175,24,2.400000000000001,5.160000000000001e-05,0.005,0,-0.018431864077916,-0.0160318477469086,0
176,25,2.500000000000001,5.160000000000001e-05,0.005,0,-0.0187299382008009,-0.0162892386897222,0
177,26,2.600000000000001,5.160000000000001e-05,0.005,0,-0.0189242963242008,-0.0164563494662831,0
178,27,2.700000000000001,5.160000000000001e-05,0.005,0,-0.0190209103267074,-0.0165384559406337,0
179,28,2.800000000000001,5.160000000000001e-05,0.005,0,-0.0190310248088192,-0.0165454297093736,0
180,29,2.900000000000001,5.160000000000001e-05,0.005,0,-0.0189672655678319,-0.0164883244962281,0
181,30,3.000000000000001,5.160000000000001e-05,0.005,0,-0.0188405367112969,-0.0163766639074479,0
182,31,3.100000000000001,5.160000000000001e-05,0.005,0,-0.0186598095179587,-0.0162182576484207,0
183,32,3.200000000000002,5.160000000000001e-05,0.005,0,-0.0184336741303797,-0.016020558670686,0
184,33,3.300000000000002,5.160000000000001e-05,0.005,0,-0.0181670805204923,-0.0157878373619866,0
185,34,3.400000000000002,5.160000000000001e-05,0.005,0,-0.0178626669931731,-0.0155223472371327,0
186,35,3.500000000000002,5.160000000000001e-05,0.005,0,-0.0175214286059234,-0.0152249128992927,0
187,36,3.600000000000002,5.160000000000001e-05,0.005,0,-0.0171441766844917,-0.0148962043793582,0
188,37,3.700000000000002,5.160000000000001e-05,0.005,0,-0.0167309531342014,-0.0145362288131358,0
189,38,3.800000000000002,5.160000000000001e-05,0.005,0,-0.0162814208754282,-0.0141446706172391,0
190,39,3.900000000000002,5.160000000000001e-05,0.005,0,-0.0157950058658589,-0.0137210143767688,0
191,40,4.000000000000002,5.160000000000001e-05,0.005,0,-0.0152713054353118,-0.0132648992215047,0
192,41,4.100000000000001,5.160000000000001e-05,0.005,0,-0.0147096232756798,-0.0127757125175571,0
193,42,4.200000000000001,5.160000000000001e-05,0.005,0,-0.0141096507940962,-0.0122531820684445,0
194,43,4.300000000000001,5.160000000000001e-05,0.005,0,-0.0134705816339847,-0.0116966039717114,0
195,44,4.4,5.160000000000001e-05,0.005,0,-0.0127919290487784,-0.0111055537991955,0
196,45,4.5,5.160000000000001e-05,0.005,0,-0.012072985837516,-0.0104794158069962,0
197,46,4.6,5.160000000000001e-05,0.005,0,-0.0113133072297908,-0.009817803238082,0
198,47,4.699999999999999,5.160000000000001e-05,0.005,0,-0.0105121533772833,-0.0091200726090251,0
199,48,4.799999999999999,5.160000000000001e-05,0.005,0,-0.009668339732004,-0.0083851932595357,0
200,49,4.899999999999999,5.160000000000001e-05,0.005,0,-0.008783319831116,-0.0076144323348763,0
201,50,4.999999999999998,5.160000000000001e-05,0.005,0,-0.0078543896728781,-0.0068054353102279,0
202,51,5.099999999999998,5.160000000000001e-05,0.005,0,-0.0068844817934772,-0.0059607573128337,0
203,52,5.199999999999998,5.160000000000001e-05,0.005,0,-0.0058752736442636,-0.0050818590093106,0
204,53,5.299999999999997,5.160000000000001e-05,0.005,0,-0.004819896772898,-0.0041627563320241,0
205,54,5.399999999999997,5.160000000000001e-05,0.005,0,-0.0037253342262685,-0.0032095322380811,0
206,55,5.499999999999996,5.160000000000001e-05,0.005,0,-0.0026004889735807,-0.0022299398012129,0
207,56,5.599999999999996,5.160000000000001e-05,0.005,0,-0.0014281745566375,-0.0012090022038597,0
208,57,5.699999999999996,5.160000000000001e-05,0.005,0,-0.0002126542621191,-0.0001504297319516,0
209,58,5.799999999999995,5.160000000000001e-05,0.005,0,0.0010330030819961,0.0009343935296009,0
210,59,5.899999999999995,5.160000000000001e-05,0.005,0,0.0022950158552958,0.002033452333263,0
211,60,5.999999999999995,5.160000000000001e-05,0.005,0,0.0035589354901805,0.0031340624849635,0
212,61,6.099999999999994,5.160000000000001e-05,0.005,0,0.0048323667409817,0.0042423619998762,0
213,62,6.199999999999994,5.160000000000001e-05,0.005,0,0.0061448100865011,0.0053833423431913,0
214,63,6.299999999999994,5.160000000000001e-05,0.005,0,0.0074712549398811,0.0065353902504972,0
215,64,6.399999999999993,5.160000000000001e-05,0.005,0,0.0087752028166511,0.0076673393152795,0
216,65,6.499999999999993,5.160000000000001e-05,0.005,0,0.0100362486438457,0.0087618161158321,0
217,66,6.599999999999993,5.160000000000001e-05,0.005,0,0.0112447887096168,0.0098106390246452,0
218,67,6.699999999999992,5.160000000000001e-05,0.005,0,0.0124068702589965,0.0108191445353525,0
219,68,6.799999999999992,5.160000000000001e-05,0.005,0,0.0135082307384848,0.0117749593315705,0
220,69,6.899999999999991,5.160000000000001e-05,0.005,0,0.0145284750616925,0.0126603561605264,0
221,70,6.999999999999991,5.160000000000001e-05,0.005,0,0.015450120081496,0.0134601301263403,0
222,71,7.099999999999991,5.160000000000001e-05,0.005,0,0.0162624344696342,0.014164932872747,0
223,72,7.19999999999999,5.160000000000001e-05,0.005,0,0.0169600683216959,0.0147700746107227,0
224,73,7.29999999999999,5.160000000000001e-05,0.005,0,0.0175393658584593,0.015272323070987,0
225,74,7.39999999999999,5.160000000000001e-05,0.005,0,0.0179983264906854,0.0156698885686307,0
226,75,7.499999999999989,5.160000000000001e-05,0.005,0,0.0183380718819699,0.0159637235422554,0
227,76,7.599999999999989,5.160000000000001e-05,0.005,0,0.0185632224314033,0.0161578646423444,0
228,77,7.699999999999989,5.160000000000001e-05,0.005,0,0.0186819972370526,0.0162595147388548,0
229,78,7.799999999999988,5.160000000000001e-05,0.005,0,0.0187074538242739,0.0162800976955842,0
230,79,7.899999999999988,5.160000000000001e-05,0.005,0,0.0186539696886446,0.0162321727991441,0
231,80,7.999999999999988,5.160000000000001e-05,0.005,0,0.0185337155983644,0.0161263544199518,0
232,81,8.099999999999987,5.160000000000001e-05,0.005,0,0.0183565259695643,0.0159711983562473,0
233,82,8.199999999999987,5.160000000000001e-05,0.005,0,0.0181319614327936,0.0157750021169426,0
234,83,8.299999999999986,5.160000000000001e-05,0.005,0,0.0178660176986747,0.015542949185961,0
235,84,8.399999999999986,5.160000000000001e-05,0.005,0,0.0175618488720053,0.0152777466491067,0
236,85,8.499999999999986,5.160000000000001e-05,0.005,0,0.0172207636789247,0.0149804975633631,0
237,86,8.599999999999985,5.160000000000001e-05,0.005,0,0.016843612591357,0.0146519114905916,0
238,87,8.699999999999985,5.160000000000001e-05,0.005,0,0.0164305869917281,0.0142921306938196,0
239,88,8.799999999999985,5.160000000000001e-05,0.005,0,0.0159813836962678,0.013900873256833,0
240,89,8.899999999999984,5.160000000000001e-05,0.005,0,0.0154954002831942,0.0134776022847648,0
241,90,8.999999999999984,5.160000000000001e-05,0.005,0,0.0149722508735171,0.0130219739051219,0
242,91,9.099999999999984,5.160000000000001e-05,0.005,0,0.0144112972041139,0.0125334276951823,0
243,92,9.199999999999983,5.160000000000001e-05,0.005,0,0.0138122619796866,0.0120117198448294,0
244,93,9.299999999999985,5.160000000000001e-05,0.005,0,0.0131743466484208,0.011456154019584,0
245,94,9.399999999999984,5.160000000000001e-05,0.005,0,0.0124970101051682,0.010866258974942,0
246,95,9.499999999999982,5.160000000000001e-05,0.005,0,0.0117795262552778,0.0102414028436961,0
247,96,9.599999999999982,5.160000000000001e-05,0.005,0,0.0110214700561126,0.0095812161690565,0
248,97,9.699999999999982,5.160000000000001e-05,0.005,0,0.010222012771028,0.0088849778953529,0
249,98,9.79999999999998,5.160000000000001e-05,0.005,0,0.0093803243181573,0.0081519656179311,0
250,99,9.89999999999998,5.160000000000001e-05,0.005,0,0.0084974662931621,0.0073831043145712,0
251,100,9.99999999999998,5.160000000000001e-05,0.005,0,0.0075717364761359,0.0065769110779467,0
252,101,10.09999999999998,5.160000000000001e-05,0.005,0,0.0066047122315779,0.0057347596237854,0
253,102,10.19999999999998,5.160000000000001e-05,0.005,0,0.0055999097602458,0.0048597117223947,0
254,103,10.29999999999998,5.160000000000001e-05,0.005,0,0.0045492094935736,0.0039446930684079,0
255,104,10.39999999999998,5.160000000000001e-05,0.005,0,0.0034589354525133,0.0029952123028649,0
256,105,10.49999999999998,5.160000000000001e-05,0.005,0,0.002339312028879,0.0020201742136078,0
257,106,10.59999999999998,5.160000000000001e-05,0.005,0,0.0011772755443257,0.0010081932972208,0
258,107,10.69999999999998,5.160000000000001e-05,0.005,0,-2.977575773964866e-05,-4.300064625838471e-05,0
259,108,10.79999999999998,5.160000000000001e-05,0.005,0,-0.0012680533099699,-0.0011213960416064,0
260,109,10.89999999999998,5.160000000000001e-05,0.005,0,-0.0025245386863175,-0.0022156474516474,0
261,110,10.99999999999998,5.160000000000001e-05,0.005,0,-0.003782262872766,-0.0033109239108171,0
262,111,11.09999999999998,5.160000000000001e-05,0.005,0,-0.0050399780007414,-0.0044058234178334,0
263,112,11.19999999999998,5.160000000000001e-05,0.005,0,-0.0063300148377642,-0.0055277675168312,0
264,113,11.29999999999998,5.160000000000001e-05,0.005,0,-0.0076410350734663,-0.0066667228067389,0
265,114,11.39999999999998,5.160000000000001e-05,0.005,0,-0.0089347654303242,-0.007789938689628,0
266,115,11.49999999999998,5.160000000000001e-05,0.005,0,-0.0101888719022861,-0.0088784457909055,0
267,116,11.59999999999997,5.160000000000001e-05,0.005,0,-0.0113882364620588,-0.0099193176666761,0
268,117,11.69999999999997,5.160000000000001e-05,0.005,0,-0.0125384163550339,-0.0109174871167646,0
269,118,11.79999999999997,5.160000000000001e-05,0.005,0,-0.0136299141253073,-0.0118647350897208,0
270,119,11.89999999999997,5.160000000000001e-05,0.005,0,-0.0146426897721875,-0.0127436455955005,0
271,120,11.99999999999997,5.160000000000001e-05,0.005,0,-0.0155590671306995,-0.013538844757842,0
272,121,12.09999999999997,5.160000000000001e-05,0.005,0,-0.0163671014045853,-0.0142399271448066,0
273,122,12.19999999999997,5.160000000000001e-05,0.005,0,-0.0170607245767855,-0.0148415767680897,0
274,123,12.29999999999997,5.160000000000001e-05,0.005,0,-0.0176366023222395,-0.0153408389225677,0
275,124,12.39999999999997,5.160000000000001e-05,0.005,0,-0.0180929121026627,-0.0157360771065542,0
276,125,12.49999999999997,5.160000000000001e-05,0.005,0,-0.0184306196438665,-0.0160281081322909,0
277,126,12.59999999999997,5.160000000000001e-05,0.005,0,-0.0186541612864497,-0.0162208107306737,0
278,127,12.69999999999997,5.160000000000001e-05,0.005,0,-0.0187716684933947,-0.0163213152399794,0
279,128,12.79999999999997,5.160000000000001e-05,0.005,0,-0.0187961660204259,-0.0163410209557042,0
280,129,12.89999999999997,5.160000000000001e-05,0.005,0,-0.0187419871185559,-0.0162924518585228,0
281,130,12.99999999999997,5.160000000000001e-05,0.005,0,-0.018621265237108,-0.0161861918941299,0
282,131,13.09999999999997,5.160000000000001e-05,0.005,0,-0.0184438058577911,-0.0160307725926929,0
283,132,13.19999999999997,5.160000000000001e-05,0.005,0,-0.0182191239580078,-0.0158344517039252,0
284,133,13.29999999999997,5.160000000000001e-05,0.005,0,-0.0179531463737669,-0.0156023521730294,0
285,134,13.39999999999997,5.160000000000001e-05,0.005,0,-0.0176489882403171,-0.0153371462889639,0
286,135,13.49999999999997,5.160000000000001e-05,0.005,0,-0.0173079380027394,-0.0150399184748312,0
287,136,13.59999999999997,5.160000000000001e-05,0.005,0,-0.0169308405422,-0.0147113724622123,0
288,137,13.69999999999997,5.160000000000001e-05,0.005,0,-0.0165178786153667,-0.0143516421321476,0
289,138,13.79999999999997,5.160000000000001e-05,0.005,0,-0.0160687450867738,-0.0139604413821971,0
290,139,13.89999999999997,5.160000000000001e-05,0.005,0,-0.0155828420420706,-0.0135372366243619,0
291,140,13.99999999999997,5.160000000000001e-05,0.005,0,-0.0150597915908058,-0.0130816904310821,0
292,141,14.09999999999997,5.160000000000001e-05,0.005,0,-0.014498953808621,-0.0125932404967672,0
293,142,14.19999999999997,5.160000000000001e-05,0.005,0,-0.0139000584584867,-0.0120716487702533,0
294,143,14.29999999999997,5.160000000000001e-05,0.005,0,-0.0132623167528806,-0.0115162270630677,0
295,144,14.39999999999996,5.160000000000001e-05,0.005,0,-0.0125852043050769,-0.010926518372404,0
296,145,14.49999999999996,5.160000000000001e-05,0.005,0,-0.0118680064126904,-0.0103019005145809,0
297,146,14.59999999999996,5.160000000000001e-05,0.005,0,-0.0111103010712527,-0.009642006597864,0
298,147,14.69999999999996,5.160000000000001e-05,0.005,0,-0.0103112498838456,-0.0089461073179724,0
