,Step,Time,xb,yb,zb,Bx,By,Bz
116,116,11.59999999999997,1e-05,0.007,0,-0.0132269341004818,0.2422937964010881,0
117,117,11.69999999999997,1e-05,0.007,0,-0.0129343229822788,0.2381770807144456,0
118,118,11.79999999999997,1e-05,0.007,0,-0.0126396194500203,0.2340234469144102,0
119,119,11.89999999999997,1e-05,0.007,0,-0.0123430530079566,0.2298359167504922,0
120,120,11.99999999999997,1e-05,0.007,0,-0.0120442107070715,0.2256072574310578,0
121,121,12.09999999999997,1e-05,0.007,0,-0.0117432718773755,0.2213392907726956,0
122,122,12.19999999999997,1e-05,0.007,0,-0.0114405505649673,0.2170363715087461,0
123,123,12.29999999999997,1e-05,0.007,0,-0.011135601389236,0.2126911497373949,0
124,124,12.39999999999997,1e-05,0.007,0,-0.010828763982144,0.2083082442040546,0
125,125,12.49999999999997,1e-05,0.007,0,-0.010519950990044,0.2038851411636247,0
126,126,12.59999999999997,1e-05,0.007,0,-0.0102090798549636,0.1994199663988163,0
127,127,12.69999999999997,1e-05,0.007,0,-0.0098963483216601,0.1949148760146953,0
128,128,12.79999999999997,1e-05,0.007,0,-0.0095817500876181,0.1903694033006265,0
129,129,12.89999999999997,1e-05,0.007,0,-0.0092651693541174,0.185780788858179,0
130,130,12.99999999999997,1e-05,0.007,0,-0.0089465671148232,0.1811469718169454,0
131,131,13.09999999999997,1e-05,0.007,0,-0.0086262206078861,0.176472882065179,0
132,132,13.19999999999997,1e-05,0.007,0,-0.0083039555346572,0.1717539118447613,0
133,133,13.29999999999997,1e-05,0.007,0,-0.0079798840967071,0.1669906373928438,0
134,134,13.39999999999997,1e-05,0.007,0,-0.0076540169641332,0.1621855712139244,0
135,135,13.49999999999997,1e-05,0.007,0,-0.0073261707853912,0.1573331325151404,0
136,136,13.59999999999997,1e-05,0.007,0,-0.0069965904329083,0.1524354293645408,0
137,137,13.69999999999997,1e-05,0.007,0,-0.0066654420978342,0.1474948476341232,0
138,138,13.79999999999997,1e-05,0.007,0,-0.0063324401935311,0.142509342537746,0
139,139,13.89999999999997,1e-05,0.007,0,-0.0059974697261584,0.137474243092518,0
140,140,13.99999999999997,1e-05,0.007,0,-0.005660877688569,0.1323926453384378,0
141,141,14.09999999999997,1e-05,0.007,0,-0.0053227984857501,0.1272682271271047,0
142,142,14.19999999999997,1e-05,0.007,0,-0.0049828852604683,0.1220934360437945,0
143,143,14.29999999999997,1e-05,0.007,0,-0.0046411952975344,0.116872897256172,0
144,144,14.39999999999996,1e-05,0.007,0,-0.0042977247240454,0.1116057905173602,0
