,Step,Time,xj,yj,zj,Jx,Jy,Jz
276,125,12.49999999999997,4.166666666666667e-05,0.001,0,0,0,-3.839776417313902e-17
277,126,12.59999999999997,4.166666666666667e-05,0.001,0,0,0,-3.8327152779704235e-17
278,127,12.69999999999997,4.166666666666667e-05,0.001,0,0,0,-3.825602524157748e-17
279,128,12.79999999999997,4.166666666666667e-05,0.001,0,0,0,-3.818450057925744e-17
280,129,12.89999999999997,4.166666666666667e-05,0.001,0,0,0,-3.811268753267191e-17
281,130,12.99999999999997,4.166666666666667e-05,0.001,0,0,0,-3.804068546250871e-17
282,131,13.09999999999997,4.166666666666667e-05,0.001,0,0,0,-3.796858517304111e-17
283,132,13.19999999999997,4.166666666666667e-05,0.001,0,0,0,-3.789646966195934e-17
284,133,13.29999999999997,4.166666666666667e-05,0.001,0,0,0,-3.782441480281364e-17
285,134,13.39999999999997,4.166666666666667e-05,0.001,0,0,0,-3.775248996562973e-17
286,135,13.49999999999997,4.166666666666667e-05,0.001,0,0,0,-3.7680758581082615e-17
287,136,13.59999999999997,4.166666666666667e-05,0.001,0,0,0,-3.7609278653285576e-17
288,137,13.69999999999997,4.166666666666667e-05,0.001,0,0,0,-3.7538103225851286e-17
289,138,13.79999999999997,4.166666666666667e-05,0.001,0,0,0,-3.746728080543899e-17
290,139,13.89999999999997,4.166666666666667e-05,0.001,0,0,0,-3.7396855746621657e-17
291,140,13.99999999999997,4.166666666666667e-05,0.001,0,0,0,-3.732686860158011e-17
292,141,14.09999999999997,4.166666666666667e-05,0.001,0,0,0,-3.725735643786488e-17
293,142,14.19999999999997,4.166666666666667e-05,0.001,0,0,0,-3.718835312722096e-17
294,143,14.29999999999997,4.166666666666667e-05,0.001,0,0,0,-3.711988960823943e-17
295,144,14.39999999999996,4.166666666666667e-05,0.001,0,0,0,-3.7051994125365956e-17
296,145,14.49999999999996,4.166666666666667e-05,0.001,0,0,0,-3.698469244656722e-17
297,146,14.59999999999996,4.166666666666667e-05,0.001,0,0,0,-3.691800806173316e-17
298,147,14.69999999999996,4.166666666666667e-05,0.001,0,0,0,-3.685196236367947e-17
299,148,14.79999999999996,4.166666666666667e-05,0.001,0,0,0,-3.67865748134263e-17
300,149,14.89999999999996,4.166666666666667e-05,0.001,0,0,0,-3.672186309124516e-17
301,150,14.99999999999996,4.166666666666667e-05,0.001,0,0,0,-3.6657843234818165e-17
302,0,0.0,8.333333333333334e-05,0.001,0,0,0,0.0
303,1,0.1,8.333333333333334e-05,0.001,0,0,0,-2.539261335585175e-19
304,2,0.2,8.333333333333334e-05,0.001,0,0,0,-5.1151049945221575e-19
305,3,0.3,8.333333333333334e-05,0.001,0,0,0,-7.734752628935708e-19
306,4,0.4,8.333333333333334e-05,0.001,0,0,0,-1.040255646498179e-18
307,5,0.5,8.333333333333334e-05,0.001,0,0,0,-1.311929602430844e-18
308,6,0.6,8.333333333333334e-05,0.001,0,0,0,-1.588938200677678e-18
309,7,0.7,8.333333333333334e-05,0.001,0,0,0,-1.871723605590372e-18
310,8,0.7999999999999999,8.333333333333334e-05,0.001,0,0,0,-2.160559866957598e-18
311,9,0.8999999999999999,8.333333333333334e-05,0.001,0,0,0,-2.455898507866825e-18
312,10,1.0,8.333333333333334e-05,0.001,0,0,0,-2.757882401351263e-18
313,11,1.1,8.333333333333334e-05,0.001,0,0,0,-3.066511124098848e-18
314,12,1.2,8.333333333333334e-05,0.001,0,0,0,-3.3795200703678663e-18
315,13,1.3,8.333333333333334e-05,0.001,0,0,0,-3.6901375274155476e-18
316,14,1.4,8.333333333333334e-05,0.001,0,0,0,-3.985625256552537e-18
317,15,1.5,8.333333333333334e-05,0.001,0,0,0,-4.247155627882337e-18
318,16,1.6,8.333333333333334e-05,0.001,0,0,0,-4.453147026462984e-18
319,17,1.7,8.333333333333334e-05,0.001,0,0,0,-4.578823671726206e-18
320,18,1.8,8.333333333333334e-05,0.001,0,0,0,-4.610474383238898e-18
321,19,1.900000000000001,8.333333333333334e-05,0.001,0,0,0,-4.5314544177771195e-18
322,20,2.0,8.333333333333334e-05,0.001,0,0,0,-4.3186613341862675e-18
323,21,2.100000000000001,8.333333333333334e-05,0.001,0,0,0,-3.9732548682636815e-18
324,22,2.200000000000001,8.333333333333334e-05,0.001,0,0,0,-3.506793653098723e-18
325,23,2.300000000000001,8.333333333333334e-05,0.001,0,0,0,-2.906486432207475e-18
326,24,2.400000000000001,8.333333333333334e-05,0.001,0,0,0,-2.145405613745618e-18
327,25,2.500000000000001,8.333333333333334e-05,0.001,0,0,0,-1.224665126023073e-18
328,26,2.600000000000001,8.333333333333334e-05,0.001,0,0,0,-1.814254688930318e-19
329,27,2.700000000000001,8.333333333333334e-05,0.001,0,0,0,9.483802017728165e-19
330,28,2.800000000000001,8.333333333333334e-05,0.001,0,0,0,2.114574074044599e-18
331,29,2.900000000000001,8.333333333333334e-05,0.001,0,0,0,3.2606564920954122e-18
332,30,3.000000000000001,8.333333333333334e-05,0.001,0,0,0,4.4139112317809334e-18
333,31,3.100000000000001,8.333333333333334e-05,0.001,0,0,0,5.4904829105052564e-18
334,32,3.200000000000002,8.333333333333334e-05,0.001,0,0,0,6.22088652360145e-18
335,33,3.300000000000002,8.333333333333334e-05,0.001,0,0,0,6.62677618279535e-18
