,Step,Time,xj,yj,zj,Jx,Jy,Jz
125,125,12.49999999999997,1e-05,0,0,0,0,3.097857732689368e-23
126,126,12.59999999999997,1e-05,0,0,0,0,3.174988196068803e-23
127,127,12.69999999999997,1e-05,0,0,0,0,3.260626453580384e-23
128,128,12.79999999999997,1e-05,0,0,0,0,3.3553049775329104e-23
129,129,12.89999999999997,1e-05,0,0,0,0,3.454122762155176e-23
130,130,12.99999999999997,1e-05,0,0,0,0,3.566230149034748e-23
131,131,13.09999999999997,1e-05,0,0,0,0,3.696793775362047e-23
132,132,13.19999999999997,1e-05,0,0,0,0,3.83345521214009e-23
133,133,13.29999999999997,1e-05,0,0,0,0,3.9850561584161805e-23
134,134,13.39999999999997,1e-05,0,0,0,0,4.156565137204843e-23
135,135,13.49999999999997,1e-05,0,0,0,0,4.344937727428884e-23
136,136,13.59999999999997,1e-05,0,0,0,0,4.522967240896762e-23
137,137,13.69999999999997,1e-05,0,0,0,0,4.671762683804503e-23
138,138,13.79999999999997,1e-05,0,0,0,0,4.8066127770297113e-23
139,139,13.89999999999997,1e-05,0,0,0,0,4.9309896565509944e-23
140,140,13.99999999999997,1e-05,0,0,0,0,5.008902147672989e-23
141,141,14.09999999999997,1e-05,0,0,0,0,5.001130120741587e-23
142,142,14.19999999999997,1e-05,0,0,0,0,4.914327361984134e-23
143,143,14.29999999999997,1e-05,0,0,0,0,4.8018532221518933e-23
144,144,14.39999999999996,1e-05,0,0,0,0,4.9647729851447853e-23
145,145,14.49999999999996,1e-05,0,0,0,0,5.377515171889086e-23
146,146,14.59999999999996,1e-05,0,0,0,0,5.885633542134768e-23
147,147,14.69999999999996,1e-05,0,0,0,0,6.000400471105487e-23
148,148,14.79999999999996,1e-05,0,0,0,0,4.716309123339754e-23
149,149,14.89999999999996,1e-05,0,0,0,0,3.718585567862383e-23
150,150,14.99999999999996,1e-05,0,0,0,0,3.217448210833532e-23
151,0,0.0,5.160000000000001e-05,0,0,0,0,0.0
152,1,0.1,5.160000000000001e-05,0,0,0,0,-9.409294127167069e-26
153,2,0.2,5.160000000000001e-05,0,0,0,0,-1.906692948256909e-25
154,3,0.3,5.160000000000001e-05,0,0,0,0,-2.902072865712878e-25
155,4,0.4,5.160000000000001e-05,0,0,0,0,-3.9305656836637137e-25
156,5,0.5,5.160000000000001e-05,0,0,0,0,-4.99627131459428e-25
157,6,0.6,5.160000000000001e-05,0,0,0,0,-6.087865482928625e-25
158,7,0.7,5.160000000000001e-05,0,0,0,0,-7.091897128777743e-25
159,8,0.7999999999999999,5.160000000000001e-05,0,0,0,0,-7.6984624934754905e-25
160,9,0.8999999999999999,5.160000000000001e-05,0,0,0,0,-7.526884316063503e-25
161,10,1.0,5.160000000000001e-05,0,0,0,0,-6.3344130441204905e-25
162,11,1.1,5.160000000000001e-05,0,0,0,0,-4.076416492323675e-25
163,12,1.2,5.160000000000001e-05,0,0,0,0,-8.707236993135096e-26
164,13,1.3,5.160000000000001e-05,0,0,0,0,3.129886321058325e-25
165,14,1.4,5.160000000000001e-05,0,0,0,0,7.599576050949367e-25
166,15,1.5,5.160000000000001e-05,0,0,0,0,1.203676197576319e-24
167,16,1.6,5.160000000000001e-05,0,0,0,0,1.540261750411982e-24
168,17,1.7,5.160000000000001e-05,0,0,0,0,1.6602330808687843e-24
169,18,1.8,5.160000000000001e-05,0,0,0,0,1.3176509512585031e-24
170,19,1.900000000000001,5.160000000000001e-05,0,0,0,0,5.1359909840132e-25
171,20,2.0,5.160000000000001e-05,0,0,0,0,-1.0437230081584971e-24
172,21,2.100000000000001,5.160000000000001e-05,0,0,0,0,-3.000055522553069e-24
173,22,2.200000000000001,5.160000000000001e-05,0,0,0,0,-5.388846816073646e-24
174,23,2.300000000000001,5.160000000000001e-05,0,0,0,0,-7.617540632766753e-24
175,24,2.400000000000001,5.160000000000001e-05,0,0,0,0,-9.368998019452234e-24
176,25,2.500000000000001,5.160000000000001e-05,0,0,0,0,-9.280651408123936e-24
177,26,2.600000000000001,5.160000000000001e-05,0,0,0,0,-8.175201786015659e-24
178,27,2.700000000000001,5.160000000000001e-05,0,0,0,0,-5.85869342334381e-24
179,28,2.800000000000001,5.160000000000001e-05,0,0,0,0,-2.79254847546163e-24
180,29,2.900000000000001,5.160000000000001e-05,0,0,0,0,5.191556521053432e-25
181,30,3.000000000000001,5.160000000000001e-05,0,0,0,0,-6.4156906297932244e-24
182,31,3.100000000000001,5.160000000000001e-05,0,0,0,0,-1.0427251338575021e-23
183,32,3.200000000000002,5.160000000000001e-05,0,0,0,0,-1.216238070757595e-23
184,33,3.300000000000002,5.160000000000001e-05,0,0,0,0,-1.321424229272227e-23
185,34,3.400000000000002,5.160000000000001e-05,0,0,0,0,-1.414367328242058e-23
186,35,3.500000000000002,5.160000000000001e-05,0,0,0,0,-1.519879918107615e-23
187,36,3.600000000000002,5.160000000000001e-05,0,0,0,0,-1.646786756821673e-23
188,37,3.700000000000002,5.160000000000001e-05,0,0,0,0,-1.7935057196835222e-23
189,38,3.800000000000002,5.160000000000001e-05,0,0,0,0,-1.9535882211639832e-23
190,39,3.900000000000002,5.160000000000001e-05,0,0,0,0,-2.119779149451903e-23
191,40,4.000000000000002,5.160000000000001e-05,0,0,0,0,-2.286005588326935e-23
192,41,4.100000000000001,5.160000000000001e-05,0,0,0,0,-2.447911188164304e-23
193,42,4.200000000000001,5.160000000000001e-05,0,0,0,0,-2.602730210294329e-23
194,43,4.300000000000001,5.160000000000001e-05,0,0,0,0,-2.748934624526012e-23
195,44,4.4,5.160000000000001e-05,0,0,0,0,-2.885884348949816e-23
196,45,4.5,5.160000000000001e-05,0,0,0,0,-3.0135501072887e-23
197,46,4.6,5.160000000000001e-05,0,0,0,0,-3.132295399234654e-23
198,47,4.699999999999999,5.160000000000001e-05,0,0,0,0,-3.242723500765853e-23
199,48,4.799999999999999,5.160000000000001e-05,0,0,0,0,-3.3455707355977e-23
200,49,4.899999999999999,5.160000000000001e-05,0,0,0,0,-3.4416274016933653e-23
201,50,4.999999999999998,5.160000000000001e-05,0,0,0,0,-3.531676955888208e-23
202,51,5.099999999999998,5.160000000000001e-05,0,0,0,0,-3.61646829956398e-23
203,52,5.199999999999998,5.160000000000001e-05,0,0,0,0,-3.696665520790537e-23
204,53,5.299999999999997,5.160000000000001e-05,0,0,0,0,-3.772797868381598e-23
205,54,5.399999999999997,5.160000000000001e-05,0,0,0,0,-3.845110626795113e-23
206,55,5.499999999999996,5.160000000000001e-05,0,0,0,0,-3.913915527341079e-23
207,56,5.599999999999996,5.160000000000001e-05,0,0,0,0,-3.979865804476139e-23
208,57,5.699999999999996,5.160000000000001e-05,0,0,0,0,-4.044025346113896e-23
209,58,5.799999999999995,5.160000000000001e-05,0,0,0,0,-4.1070507945590074e-23
210,59,5.899999999999995,5.160000000000001e-05,0,0,0,0,-4.169179554891733e-23
211,60,5.999999999999995,5.160000000000001e-05,0,0,0,0,-4.231654105994709e-23
212,61,6.099999999999994,5.160000000000001e-05,0,0,0,0,-4.295898212498669e-23
213,62,6.199999999999994,5.160000000000001e-05,0,0,0,0,-4.3614781994522683e-23
214,63,6.299999999999994,5.160000000000001e-05,0,0,0,0,-4.42758457007806e-23
215,64,6.399999999999993,5.160000000000001e-05,0,0,0,0,-4.495530374461939e-23
216,65,6.499999999999993,5.160000000000001e-05,0,0,0,0,-4.565693489566273e-23
217,66,6.599999999999993,5.160000000000001e-05,0,0,0,0,-4.6398729630368713e-23
218,67,6.699999999999992,5.160000000000001e-05,0,0,0,0,-4.723753138802835e-23
219,68,6.799999999999992,5.160000000000001e-05,0,0,0,0,-4.813086657888393e-23
220,69,6.899999999999991,5.160000000000001e-05,0,0,0,0,-4.909760147039761e-23
221,70,6.999999999999991,5.160000000000001e-05,0,0,0,0,-5.023493631506284e-23
222,71,7.099999999999991,5.160000000000001e-05,0,0,0,0,-5.1499976537182614e-23
223,72,7.19999999999999,5.160000000000001e-05,0,0,0,0,-5.284189421769753e-23
224,73,7.29999999999999,5.160000000000001e-05,0,0,0,0,-5.436309964430169e-23
225,74,7.39999999999999,5.160000000000001e-05,0,0,0,0,-5.609388620536226e-23
226,75,7.499999999999989,5.160000000000001e-05,0,0,0,0,-5.788944293017898e-23
227,76,7.599999999999989,5.160000000000001e-05,0,0,0,0,-5.95118797628921e-23
228,77,7.699999999999989,5.160000000000001e-05,0,0,0,0,-6.084835494710885e-23
229,78,7.799999999999988,5.160000000000001e-05,0,0,0,0,-6.206188333035623e-23
230,79,7.899999999999988,5.160000000000001e-05,0,0,0,0,-6.314462108361137e-23
231,80,7.999999999999988,5.160000000000001e-05,0,0,0,0,-6.36442875670351e-23
232,81,8.099999999999987,5.160000000000001e-05,0,0,0,0,-6.329302567066688e-23
233,82,8.199999999999987,5.160000000000001e-05,0,0,0,0,-6.243393742857089e-23
234,83,8.299999999999986,5.160000000000001e-05,0,0,0,0,-6.221863091231145e-23
235,84,8.399999999999986,5.160000000000001e-05,0,0,0,0,-6.512928961787118e-23
236,85,8.499999999999986,5.160000000000001e-05,0,0,0,0,-6.9856195817966e-23
237,86,8.599999999999985,5.160000000000001e-05,0,0,0,0,-7.489303977802215e-23
238,87,8.699999999999985,5.160000000000001e-05,0,0,0,0,-7.128298025422788e-23
239,88,8.799999999999985,5.160000000000001e-05,0,0,0,0,-5.750399937343038e-23
240,89,8.899999999999984,5.160000000000001e-05,0,0,0,0,-4.9666892031100003e-23
241,90,8.999999999999984,5.160000000000001e-05,0,0,0,0,-4.487791841052658e-23
242,91,9.099999999999984,5.160000000000001e-05,0,0,0,0,-3.6447660743896283e-23
243,92,9.199999999999983,5.160000000000001e-05,0,0,0,0,-2.410442271921183e-23
244,93,9.299999999999985,5.160000000000001e-05,0,0,0,0,-1.333460361097924e-23
245,94,9.399999999999984,5.160000000000001e-05,0,0,0,0,-5.347279411763344e-24
246,95,9.499999999999982,5.160000000000001e-05,0,0,0,0,3.063839490877072e-25
247,96,9.599999999999982,5.160000000000001e-05,0,0,0,0,4.323551946075584e-24
248,97,9.699999999999982,5.160000000000001e-05,0,0,0,0,7.265262227310949e-24
249,98,9.79999999999998,5.160000000000001e-05,0,0,0,0,9.509170536588852e-24
250,99,9.89999999999998,5.160000000000001e-05,0,0,0,0,1.12937456589044e-23
251,100,9.99999999999998,5.160000000000001e-05,0,0,0,0,1.2767735579489681e-23
252,101,10.09999999999998,5.160000000000001e-05,0,0,0,0,1.402507663620449e-23
253,102,10.19999999999998,5.160000000000001e-05,0,0,0,0,1.512664628985166e-23
254,103,10.29999999999998,5.160000000000001e-05,0,0,0,0,1.6113084941995e-23
255,104,10.39999999999998,5.160000000000001e-05,0,0,0,0,1.7012373111622262e-23
256,105,10.49999999999998,5.160000000000001e-05,0,0,0,0,1.784443324860041e-23
257,106,10.59999999999998,5.160000000000001e-05,0,0,0,0,1.862389160792002e-23
258,107,10.69999999999998,5.160000000000001e-05,0,0,0,0,1.9361804227102432e-23
259,108,10.79999999999998,5.160000000000001e-05,0,0,0,0,2.006681969859911e-23
260,109,10.89999999999998,5.160000000000001e-05,0,0,0,0,2.074588288280876e-23
261,110,10.99999999999998,5.160000000000001e-05,0,0,0,0,2.140473114143874e-23
262,111,11.09999999999998,5.160000000000001e-05,0,0,0,0,2.2048325505861112e-23
263,112,11.19999999999998,5.160000000000001e-05,0,0,0,0,2.268051440455771e-23
264,113,11.29999999999998,5.160000000000001e-05,0,0,0,0,2.330354078956172e-23
265,114,11.39999999999998,5.160000000000001e-05,0,0,0,0,2.391744677426469e-23
266,115,11.49999999999998,5.160000000000001e-05,0,0,0,0,2.452006397962414e-23
267,116,11.59999999999997,5.160000000000001e-05,0,0,0,0,2.511399860624941e-23
268,117,11.69999999999997,5.160000000000001e-05,0,0,0,0,2.570561675123636e-23
269,118,11.79999999999997,5.160000000000001e-05,0,0,0,0,2.630271693707115e-23
270,119,11.89999999999997,5.160000000000001e-05,0,0,0,0,2.6905798261290423e-23
271,120,11.99999999999997,5.160000000000001e-05,0,0,0,0,2.752194039904584e-23
272,121,12.09999999999997,5.160000000000001e-05,0,0,0,0,2.81660741832895e-23
273,122,12.19999999999997,5.160000000000001e-05,0,0,0,0,2.88376616651362e-23
274,123,12.29999999999997,5.160000000000001e-05,0,0,0,0,2.9525920745048264e-23
275,124,12.39999999999997,5.160000000000001e-05,0,0,0,0,3.023602895950529e-23
276,125,12.49999999999997,5.160000000000001e-05,0,0,0,0,3.097857732689368e-23
277,126,12.59999999999997,5.160000000000001e-05,0,0,0,0,3.174988196068803e-23
278,127,12.69999999999997,5.160000000000001e-05,0,0,0,0,3.260626453580384e-23
279,128,12.79999999999997,5.160000000000001e-05,0,0,0,0,3.3553049775329104e-23
280,129,12.89999999999997,5.160000000000001e-05,0,0,0,0,3.454122762155176e-23
281,130,12.99999999999997,5.160000000000001e-05,0,0,0,0,3.566230149034748e-23
282,131,13.09999999999997,5.160000000000001e-05,0,0,0,0,3.696793775362047e-23
283,132,13.19999999999997,5.160000000000001e-05,0,0,0,0,3.83345521214009e-23
284,133,13.29999999999997,5.160000000000001e-05,0,0,0,0,3.9850561584161805e-23
285,134,13.39999999999997,5.160000000000001e-05,0,0,0,0,4.156565137204843e-23
286,135,13.49999999999997,5.160000000000001e-05,0,0,0,0,4.344937727428884e-23
287,136,13.59999999999997,5.160000000000001e-05,0,0,0,0,4.522967240896762e-23
288,137,13.69999999999997,5.160000000000001e-05,0,0,0,0,4.671762683804503e-23
289,138,13.79999999999997,5.160000000000001e-05,0,0,0,0,4.8066127770297113e-23
290,139,13.89999999999997,5.160000000000001e-05,0,0,0,0,4.9309896565509944e-23
291,140,13.99999999999997,5.160000000000001e-05,0,0,0,0,5.008902147672989e-23
292,141,14.09999999999997,5.160000000000001e-05,0,0,0,0,5.001130120741587e-23
293,142,14.19999999999997,5.160000000000001e-05,0,0,0,0,4.914327361984134e-23
294,143,14.29999999999997,5.160000000000001e-05,0,0,0,0,4.8018532221518933e-23
295,144,14.39999999999996,5.160000000000001e-05,0,0,0,0,4.9647729851447853e-23
296,145,14.49999999999996,5.160000000000001e-05,0,0,0,0,5.377515171889086e-23
297,146,14.59999999999996,5.160000000000001e-05,0,0,0,0,5.885633542134768e-23
298,147,14.69999999999996,5.160000000000001e-05,0,0,0,0,6.000400471105487e-23
299,148,14.79999999999996,5.160000000000001e-05,0,0,0,0,4.716309123339754e-23
300,149,14.89999999999996,5.160000000000001e-05,0,0,0,0,3.718585567862383e-23
301,150,14.99999999999996,5.160000000000001e-05,0,0,0,0,3.217448210833532e-23
302,0,0.0,9.320000000000002e-05,0,0,0,0,0.0
303,1,0.1,9.320000000000002e-05,0,0,0,0,-9.409294127167069e-26
304,2,0.2,9.320000000000002e-05,0,0,0,0,-1.906692948256909e-25
305,3,0.3,9.320000000000002e-05,0,0,0,0,-2.902072865712878e-25
306,4,0.4,9.320000000000002e-05,0,0,0,0,-3.9305656836637137e-25
307,5,0.5,9.320000000000002e-05,0,0,0,0,-4.99627131459428e-25
308,6,0.6,9.320000000000002e-05,0,0,0,0,-6.087865482928625e-25
309,7,0.7,9.320000000000002e-05,0,0,0,0,-7.091897128777743e-25
310,8,0.7999999999999999,9.320000000000002e-05,0,0,0,0,-7.6984624934754905e-25
311,9,0.8999999999999999,9.320000000000002e-05,0,0,0,0,-7.526884316063503e-25
312,10,1.0,9.320000000000002e-05,0,0,0,0,-6.3344130441204905e-25
313,11,1.1,9.320000000000002e-05,0,0,0,0,-4.076416492323675e-25
314,12,1.2,9.320000000000002e-05,0,0,0,0,-8.707236993135096e-26
315,13,1.3,9.320000000000002e-05,0,0,0,0,3.129886321058325e-25
316,14,1.4,9.320000000000002e-05,0,0,0,0,7.599576050949367e-25
317,15,1.5,9.320000000000002e-05,0,0,0,0,1.203676197576319e-24
318,16,1.6,9.320000000000002e-05,0,0,0,0,1.540261750411982e-24
319,17,1.7,9.320000000000002e-05,0,0,0,0,1.6602330808687843e-24
320,18,1.8,9.320000000000002e-05,0,0,0,0,1.3176509512585031e-24
321,19,1.900000000000001,9.320000000000002e-05,0,0,0,0,5.1359909840132e-25
322,20,2.0,9.320000000000002e-05,0,0,0,0,-1.0437230081584971e-24
323,21,2.100000000000001,9.320000000000002e-05,0,0,0,0,-3.000055522553069e-24
324,22,2.200000000000001,9.320000000000002e-05,0,0,0,0,-5.388846816073646e-24
325,23,2.300000000000001,9.320000000000002e-05,0,0,0,0,-7.617540632766753e-24
326,24,2.400000000000001,9.320000000000002e-05,0,0,0,0,-9.368998019452234e-24
327,25,2.500000000000001,9.320000000000002e-05,0,0,0,0,-9.280651408123936e-24
328,26,2.600000000000001,9.320000000000002e-05,0,0,0,0,-8.175201786015659e-24
329,27,2.700000000000001,9.320000000000002e-05,0,0,0,0,-5.85869342334381e-24
330,28,2.800000000000001,9.320000000000002e-05,0,0,0,0,-2.79254847546163e-24
331,29,2.900000000000001,9.320000000000002e-05,0,0,0,0,5.191556521053432e-25
332,30,3.000000000000001,9.320000000000002e-05,0,0,0,0,-6.4156906297932244e-24
333,31,3.100000000000001,9.320000000000002e-05,0,0,0,0,-1.0427251338575021e-23
334,32,3.200000000000002,9.320000000000002e-05,0,0,0,0,-1.216238070757595e-23
335,33,3.300000000000002,9.320000000000002e-05,0,0,0,0,-1.321424229272227e-23
336,34,3.400000000000002,9.320000000000002e-05,0,0,0,0,-1.414367328242058e-23
337,35,3.500000000000002,9.320000000000002e-05,0,0,0,0,-1.519879918107615e-23
338,36,3.600000000000002,9.320000000000002e-05,0,0,0,0,-1.646786756821673e-23
339,37,3.700000000000002,9.320000000000002e-05,0,0,0,0,-1.7935057196835222e-23
340,38,3.800000000000002,9.320000000000002e-05,0,0,0,0,-1.9535882211639832e-23
341,39,3.900000000000002,9.320000000000002e-05,0,0,0,0,-2.119779149451903e-23
342,40,4.000000000000002,9.320000000000002e-05,0,0,0,0,-2.286005588326935e-23
343,41,4.100000000000001,9.320000000000002e-05,0,0,0,0,-2.447911188164304e-23
344,42,4.200000000000001,9.320000000000002e-05,0,0,0,0,-2.602730210294329e-23
345,43,4.300000000000001,9.320000000000002e-05,0,0,0,0,-2.748934624526012e-23
346,44,4.4,9.320000000000002e-05,0,0,0,0,-2.885884348949816e-23
347,45,4.5,9.320000000000002e-05,0,0,0,0,-3.0135501072887e-23
348,46,4.6,9.320000000000002e-05,0,0,0,0,-3.132295399234654e-23
349,47,4.699999999999999,9.320000000000002e-05,0,0,0,0,-3.242723500765853e-23
350,48,4.799999999999999,9.320000000000002e-05,0,0,0,0,-3.3455707355977e-23
351,49,4.899999999999999,9.320000000000002e-05,0,0,0,0,-3.4416274016933653e-23
352,50,4.999999999999998,9.320000000000002e-05,0,0,0,0,-3.531676955888208e-23
