,Step,Time,xj,yj,zj,Jx,Jy,Jz
60,60,5.999999999999995,0.0,0.0025,0,0,0,-5.908025961331757e-07
61,61,6.099999999999994,0.0,0.0025,0,0,0,-6.159214939411292e-07
62,62,6.199999999999994,0.0,0.0025,0,0,0,-6.38668109597923e-07
63,63,6.299999999999994,0.0,0.0025,0,0,0,-6.59279213692331e-07
64,64,6.399999999999993,0.0,0.0025,0,0,0,-6.779882172279357e-07
65,65,6.499999999999993,0.0,0.0025,0,0,0,-6.950262191429018e-07
66,66,6.599999999999993,0.0,0.0025,0,0,0,-7.106152663768592e-07
67,67,6.699999999999992,0.0,0.0025,0,0,0,-7.249599138123963e-07
68,68,6.799999999999992,0.0,0.0025,0,0,0,-7.382411851121915e-07
69,69,6.899999999999991,0.0,0.0025,0,0,0,-7.506144349693639e-07
70,70,6.999999999999991,0.0,0.0025,0,0,0,-7.622106675811454e-07
71,71,7.099999999999991,0.0,0.0025,0,0,0,-7.731398481279592e-07
72,72,7.19999999999999,0.0,0.0025,0,0,0,-7.834945923283589e-07
73,73,7.29999999999999,0.0,0.0025,0,0,0,-7.933531844015988e-07
74,74,7.39999999999999,0.0,0.0025,0,0,0,-8.02781702443076e-07
75,75,7.499999999999989,0.0,0.0025,0,0,0,-8.118355605512908e-07
76,76,7.599999999999989,0.0,0.0025,0,0,0,-8.205608351663104e-07
77,77,7.699999999999989,0.0,0.0025,0,0,0,-8.28995557612718e-07
78,78,7.799999999999988,0.0,0.0025,0,0,0,-8.371709839939632e-07
79,79,7.899999999999988,0.0,0.0025,0,0,0,-8.451127847279138e-07
80,80,7.999999999999988,0.0,0.0025,0,0,0,-8.528420998662549e-07
81,81,8.099999999999987,0.0,0.0025,0,0,0,-8.603764347711005e-07
82,82,8.199999999999987,0.0,0.0025,0,0,0,-8.677303963873631e-07
83,83,8.299999999999986,0.0,0.0025,0,0,0,-8.749162855228468e-07
84,84,8.399999999999986,0.0,0.0025,0,0,0,-8.819445666929014e-07
85,85,8.499999999999986,0.0,0.0025,0,0,0,-8.888242377208713e-07
86,86,8.599999999999985,0.0,0.0025,0,0,0,-8.955631192212584e-07
87,87,8.699999999999985,0.0,0.0025,0,0,0,-9.021680810314738e-07
88,88,8.799999999999985,0.0,0.0025,0,0,0,-9.086452194912712e-07
89,89,8.899999999999984,0.0,0.0025,0,0,0,-9.149999966061548e-07
90,90,8.999999999999984,0.0,0.0025,0,0,0,-9.21237349717942e-07
91,91,9.099999999999984,0.0,0.0025,0,0,0,-9.273617783527486e-07
92,92,9.199999999999983,0.0,0.0025,0,0,0,-9.333774133755736e-07
93,93,9.299999999999985,0.0,0.0025,0,0,0,-9.392880723810968e-07
94,94,9.399999999999984,0.0,0.0025,0,0,0,-9.450973043257357e-07
95,95,9.499999999999982,0.0,0.0025,0,0,0,-9.508084257005476e-07
96,96,9.599999999999982,0.0,0.0025,0,0,0,-9.564245500109589e-07
97,97,9.699999999999982,0.0,0.0025,0,0,0,-9.619486119299906e-07
98,98,9.79999999999998,0.0,0.0025,0,0,0,-9.673833871932305e-07
99,99,9.89999999999998,0.0,0.0025,0,0,0,-9.727315090800354e-07
100,100,9.99999999999998,0.0,0.0025,0,0,0,-9.779954821540337e-07
101,101,10.09999999999998,0.0,0.0025,0,0,0,-9.830841300313618e-07
102,102,10.19999999999998,0.0,0.0025,0,0,0,-9.88351627432752e-07
103,103,10.29999999999998,0.0,0.0025,0,0,0,-9.933538558113215e-07
104,104,10.39999999999998,0.0,0.0025,0,0,0,-9.979604568779786e-07
105,105,10.49999999999998,0.0,0.0025,0,0,0,-1.002166898420768e-06
106,106,10.59999999999998,0.0,0.0025,0,0,0,-1.006014815268013e-06
107,107,10.69999999999998,0.0,0.0025,0,0,0,-1.009562778406247e-06
108,108,10.79999999999998,0.0,0.0025,0,0,0,-1.012864580415177e-06
109,109,10.89999999999998,0.0,0.0025,0,0,0,-1.015972084189951e-06
110,110,10.99999999999998,0.0,0.0025,0,0,0,-1.018926833732133e-06
111,111,11.09999999999998,0.0,0.0025,0,0,0,-1.021763908887321e-06
112,112,11.19999999999998,0.0,0.0025,0,0,0,-1.024510153996378e-06
113,113,11.29999999999998,0.0,0.0025,0,0,0,-1.027190435085648e-06
114,114,11.39999999999998,0.0,0.0025,0,0,0,-1.029824140749453e-06
115,115,11.49999999999998,0.0,0.0025,0,0,0,-1.032425730079478e-06
116,116,11.59999999999997,0.0,0.0025,0,0,0,-1.035008462767844e-06
117,117,11.69999999999997,0.0,0.0025,0,0,0,-1.0375825101327e-06
118,118,11.79999999999997,0.0,0.0025,0,0,0,-1.04015685372755e-06
119,119,11.89999999999997,0.0,0.0025,0,0,0,-1.042739693520817e-06
120,120,11.99999999999997,0.0,0.0025,0,0,0,-1.045335160388709e-06
121,121,12.09999999999997,0.0,0.0025,0,0,0,-1.047949722941366e-06
122,122,12.19999999999997,0.0,0.0025,0,0,0,-1.050589217820388e-06
123,123,12.29999999999997,0.0,0.0025,0,0,0,-1.053255414806558e-06
124,124,12.39999999999997,0.0,0.0025,0,0,0,-1.055953450830311e-06
125,125,12.49999999999997,0.0,0.0025,0,0,0,-1.058685398048184e-06
126,126,12.59999999999997,0.0,0.0025,0,0,0,-1.061453796897648e-06
127,127,12.69999999999997,0.0,0.0025,0,0,0,-1.064261849397804e-06
128,128,12.79999999999997,0.0,0.0025,0,0,0,-1.067111733438293e-06
129,129,12.89999999999997,0.0,0.0025,0,0,0,-1.070004657138974e-06
130,130,12.99999999999997,0.0,0.0025,0,0,0,-1.072942444494947e-06
131,131,13.09999999999997,0.0,0.0025,0,0,0,-1.075929073102887e-06
132,132,13.19999999999997,0.0,0.0025,0,0,0,-1.07896423591221e-06
133,133,13.29999999999997,0.0,0.0025,0,0,0,-1.082050567412324e-06
134,134,13.39999999999997,0.0,0.0025,0,0,0,-1.085191579359409e-06
135,135,13.49999999999997,0.0,0.0025,0,0,0,-1.088386032988424e-06
136,136,13.59999999999997,0.0,0.0025,0,0,0,-1.091636298813968e-06
137,137,13.69999999999997,0.0,0.0025,0,0,0,-1.094946556988697e-06
138,138,13.79999999999997,0.0,0.0025,0,0,0,-1.098318971269328e-06
139,139,13.89999999999997,0.0,0.0025,0,0,0,-1.101751907072606e-06
140,140,13.99999999999997,0.0,0.0025,0,0,0,-1.105247854413489e-06
141,141,14.09999999999997,0.0,0.0025,0,0,0,-1.108814178066047e-06
142,142,14.19999999999997,0.0,0.0025,0,0,0,-1.112454709921811e-06
143,143,14.29999999999997,0.0,0.0025,0,0,0,-1.116173665283126e-06
144,144,14.39999999999996,0.0,0.0025,0,0,0,-1.119965501365238e-06
145,145,14.49999999999996,0.0,0.0025,0,0,0,-1.123819143019878e-06
146,146,14.59999999999996,0.0,0.0025,0,0,0,-1.127731696612533e-06
147,147,14.69999999999996,0.0,0.0025,0,0,0,-1.131714387769173e-06
148,148,14.79999999999996,0.0,0.0025,0,0,0,-1.135789108357862e-06
149,149,14.89999999999996,0.0,0.0025,0,0,0,-1.139980676685429e-06
150,150,14.99999999999996,0.0,0.0025,0,0,0,-1.144318226081074e-06
151,0,0.0,4.166666666666667e-05,0.0025,0,0,0,0.0
152,1,0.1,4.166666666666667e-05,0.0025,0,0,0,-1.4886833385501e-09
153,2,0.2,4.166666666666667e-05,0.0025,0,0,0,-2.998684535592399e-09
154,3,0.3,4.166666666666667e-05,0.0025,0,0,0,-4.534176882946827e-09
155,4,0.4,4.166666666666667e-05,0.0025,0,0,0,-6.0976360286632144e-09
156,5,0.5,4.166666666666667e-05,0.0025,0,0,0,-7.689416789300903e-09
157,6,0.6,4.166666666666667e-05,0.0025,0,0,0,-9.311925999069613e-09
158,7,0.7,4.166666666666667e-05,0.0025,0,0,0,-1.0967492974699951e-08
159,8,0.7999999999999999,4.166666666666667e-05,0.0025,0,0,0,-1.2657350546168071e-08
160,9,0.8999999999999999,4.166666666666667e-05,0.0025,0,0,0,-1.438366824775778e-08
161,10,1.0,4.166666666666667e-05,0.0025,0,0,0,-1.614722966464115e-08
162,11,1.1,4.166666666666667e-05,0.0025,0,0,0,-1.79514006462718e-08
163,12,1.2,4.166666666666667e-05,0.0025,0,0,0,-1.9798705363945443e-08
164,13,1.3,4.166666666666667e-05,0.0025,0,0,0,-2.169168390107226e-08
165,14,1.4,4.166666666666667e-05,0.0025,0,0,0,-2.36349669219252e-08
166,15,1.5,4.166666666666667e-05,0.0025,0,0,0,-2.5632188164454512e-08
167,16,1.6,4.166666666666667e-05,0.0025,0,0,0,-2.7686362275370133e-08
168,17,1.7,4.166666666666667e-05,0.0025,0,0,0,-2.9796246678785162e-08
169,18,1.8,4.166666666666667e-05,0.0025,0,0,0,-3.1942823866447574e-08
170,19,1.900000000000001,4.166666666666667e-05,0.0025,0,0,0,-3.4077641220099464e-08
171,20,2.0,4.166666666666667e-05,0.0025,0,0,0,-3.6131882730128376e-08
172,21,2.100000000000001,4.166666666666667e-05,0.0025,0,0,0,-3.801294050963881e-08
173,22,2.200000000000001,4.166666666666667e-05,0.0025,0,0,0,-3.9510282870616745e-08
174,23,2.300000000000001,4.166666666666667e-05,0.0025,0,0,0,-4.020194031750732e-08
175,24,2.400000000000001,4.166666666666667e-05,0.0025,0,0,0,-3.964463701524975e-08
176,25,2.500000000000001,4.166666666666667e-05,0.0025,0,0,0,-3.7745456165525555e-08
177,26,2.600000000000001,4.166666666666667e-05,0.0025,0,0,0,-3.4760525285632765e-08
178,27,2.700000000000001,4.166666666666667e-05,0.0025,0,0,0,-3.09802659484794e-08
179,28,2.800000000000001,4.166666666666667e-05,0.0025,0,0,0,-2.6521100896537e-08
180,29,2.900000000000001,4.166666666666667e-05,0.0025,0,0,0,-2.127764263219165e-08
181,30,3.000000000000001,4.166666666666667e-05,0.0025,0,0,0,-1.5031686800603433e-08
182,31,3.100000000000001,4.166666666666667e-05,0.0025,0,0,0,-7.665983452016297e-09
183,32,3.200000000000002,4.166666666666667e-05,0.0025,0,0,0,7.494586853033555e-10
184,33,3.300000000000002,4.166666666666667e-05,0.0025,0,0,0,1.002131823372567e-08
185,34,3.400000000000002,4.166666666666667e-05,0.0025,0,0,0,1.994618255480617e-08
186,35,3.500000000000002,4.166666666666667e-05,0.0025,0,0,0,3.040258861561577e-08
187,36,3.600000000000002,4.166666666666667e-05,0.0025,0,0,0,4.1384029666895285e-08
188,37,3.700000000000002,4.166666666666667e-05,0.0025,0,0,0,5.2890847857723364e-08
189,38,3.800000000000002,4.166666666666667e-05,0.0025,0,0,0,6.485925078456366e-08
190,39,3.900000000000002,4.166666666666667e-05,0.0025,0,0,0,7.714672762517785e-08
191,40,4.000000000000002,4.166666666666667e-05,0.0025,0,0,0,8.92403044072846e-08
192,41,4.100000000000001,4.166666666666667e-05,0.0025,0,0,0,1.005192792215956e-07
193,42,4.200000000000001,4.166666666666667e-05,0.0025,0,0,0,1.115451770712767e-07
194,43,4.300000000000001,4.166666666666667e-05,0.0025,0,0,0,1.229521282488601e-07
195,44,4.4,4.166666666666667e-05,0.0025,0,0,0,1.347610446442601e-07
196,45,4.5,4.166666666666667e-05,0.0025,0,0,0,1.464684233942311e-07
197,46,4.6,4.166666666666667e-05,0.0025,0,0,0,1.545308013571499e-07
198,47,4.699999999999999,4.166666666666667e-05,0.0025,0,0,0,1.435831124246289e-07
199,48,4.799999999999999,4.166666666666667e-05,0.0025,0,0,0,9.637193331363125e-08
200,49,4.899999999999999,4.166666666666667e-05,0.0025,0,0,0,1.7175564100071253e-08
201,50,4.999999999999998,4.166666666666667e-05,0.0025,0,0,0,-8.231088572229069e-08
202,51,5.099999999999998,4.166666666666667e-05,0.0025,0,0,0,-1.732509233454506e-07
203,52,5.199999999999998,4.166666666666667e-05,0.0025,0,0,0,-2.499140081638385e-07
204,53,5.299999999999997,4.166666666666667e-05,0.0025,0,0,0,-3.145462529303341e-07
205,54,5.399999999999997,4.166666666666667e-05,0.0025,0,0,0,-3.6989020879638e-07
206,55,5.499999999999996,4.166666666666667e-05,0.0025,0,0,0,-4.180494195137913e-07
207,56,5.599999999999996,4.166666666666667e-05,0.0025,0,0,0,-4.605263397587046e-07
208,57,5.699999999999996,4.166666666666667e-05,0.0025,0,0,0,-4.983853480118538e-07
209,58,5.799999999999995,4.166666666666667e-05,0.0025,0,0,0,-5.323822463343255e-07
210,59,5.899999999999995,4.166666666666667e-05,0.0025,0,0,0,-5.630568888461953e-07
211,60,5.999999999999995,4.166666666666667e-05,0.0025,0,0,0,-5.908025961331757e-07
212,61,6.099999999999994,4.166666666666667e-05,0.0025,0,0,0,-6.159214939411292e-07
213,62,6.199999999999994,4.166666666666667e-05,0.0025,0,0,0,-6.38668109597923e-07
214,63,6.299999999999994,4.166666666666667e-05,0.0025,0,0,0,-6.59279213692331e-07
215,64,6.399999999999993,4.166666666666667e-05,0.0025,0,0,0,-6.779882172279357e-07
216,65,6.499999999999993,4.166666666666667e-05,0.0025,0,0,0,-6.950262191429018e-07
217,66,6.599999999999993,4.166666666666667e-05,0.0025,0,0,0,-7.106152663768592e-07
218,67,6.699999999999992,4.166666666666667e-05,0.0025,0,0,0,-7.249599138123963e-07
219,68,6.799999999999992,4.166666666666667e-05,0.0025,0,0,0,-7.382411851121915e-07
220,69,6.899999999999991,4.166666666666667e-05,0.0025,0,0,0,-7.506144349693639e-07
221,70,6.999999999999991,4.166666666666667e-05,0.0025,0,0,0,-7.622106675811454e-07
222,71,7.099999999999991,4.166666666666667e-05,0.0025,0,0,0,-7.731398481279592e-07
223,72,7.19999999999999,4.166666666666667e-05,0.0025,0,0,0,-7.834945923283589e-07
224,73,7.29999999999999,4.166666666666667e-05,0.0025,0,0,0,-7.933531844015988e-07
225,74,7.39999999999999,4.166666666666667e-05,0.0025,0,0,0,-8.02781702443076e-07
226,75,7.499999999999989,4.166666666666667e-05,0.0025,0,0,0,-8.118355605512908e-07
227,76,7.599999999999989,4.166666666666667e-05,0.0025,0,0,0,-8.205608351663104e-07
228,77,7.699999999999989,4.166666666666667e-05,0.0025,0,0,0,-8.28995557612718e-07
229,78,7.799999999999988,4.166666666666667e-05,0.0025,0,0,0,-8.371709839939632e-07
230,79,7.899999999999988,4.166666666666667e-05,0.0025,0,0,0,-8.451127847279138e-07
231,80,7.999999999999988,4.166666666666667e-05,0.0025,0,0,0,-8.528420998662549e-07
232,81,8.099999999999987,4.166666666666667e-05,0.0025,0,0,0,-8.603764347711005e-07
233,82,8.199999999999987,4.166666666666667e-05,0.0025,0,0,0,-8.677303963873631e-07
234,83,8.299999999999986,4.166666666666667e-05,0.0025,0,0,0,-8.749162855228468e-07
235,84,8.399999999999986,4.166666666666667e-05,0.0025,0,0,0,-8.819445666929014e-07
236,85,8.499999999999986,4.166666666666667e-05,0.0025,0,0,0,-8.888242377208713e-07
237,86,8.599999999999985,4.166666666666667e-05,0.0025,0,0,0,-8.955631192212584e-07
238,87,8.699999999999985,4.166666666666667e-05,0.0025,0,0,0,-9.021680810314738e-07
239,88,8.799999999999985,4.166666666666667e-05,0.0025,0,0,0,-9.086452194912712e-07
240,89,8.899999999999984,4.166666666666667e-05,0.0025,0,0,0,-9.149999966061548e-07
241,90,8.999999999999984,4.166666666666667e-05,0.0025,0,0,0,-9.21237349717942e-07
242,91,9.099999999999984,4.166666666666667e-05,0.0025,0,0,0,-9.273617783527486e-07
243,92,9.199999999999983,4.166666666666667e-05,0.0025,0,0,0,-9.333774133755736e-07
244,93,9.299999999999985,4.166666666666667e-05,0.0025,0,0,0,-9.392880723810968e-07
245,94,9.399999999999984,4.166666666666667e-05,0.0025,0,0,0,-9.450973043257357e-07
246,95,9.499999999999982,4.166666666666667e-05,0.0025,0,0,0,-9.508084257005476e-07
247,96,9.599999999999982,4.166666666666667e-05,0.0025,0,0,0,-9.564245500109589e-07
248,97,9.699999999999982,4.166666666666667e-05,0.0025,0,0,0,-9.619486119299906e-07
249,98,9.79999999999998,4.166666666666667e-05,0.0025,0,0,0,-9.673833871932305e-07
250,99,9.89999999999998,4.166666666666667e-05,0.0025,0,0,0,-9.727315090800354e-07
251,100,9.99999999999998,4.166666666666667e-05,0.0025,0,0,0,-9.779954821540337e-07
252,101,10.09999999999998,4.166666666666667e-05,0.0025,0,0,0,-9.830841300313618e-07
253,102,10.19999999999998,4.166666666666667e-05,0.0025,0,0,0,-9.88351627432752e-07
254,103,10.29999999999998,4.166666666666667e-05,0.0025,0,0,0,-9.933538558113215e-07
255,104,10.39999999999998,4.166666666666667e-05,0.0025,0,0,0,-9.979604568779786e-07
256,105,10.49999999999998,4.166666666666667e-05,0.0025,0,0,0,-1.002166898420768e-06
257,106,10.59999999999998,4.166666666666667e-05,0.0025,0,0,0,-1.006014815268013e-06
258,107,10.69999999999998,4.166666666666667e-05,0.0025,0,0,0,-1.009562778406247e-06
259,108,10.79999999999998,4.166666666666667e-05,0.0025,0,0,0,-1.012864580415177e-06
260,109,10.89999999999998,4.166666666666667e-05,0.0025,0,0,0,-1.015972084189951e-06
261,110,10.99999999999998,4.166666666666667e-05,0.0025,0,0,0,-1.018926833732133e-06
262,111,11.09999999999998,4.166666666666667e-05,0.0025,0,0,0,-1.021763908887321e-06
263,112,11.19999999999998,4.166666666666667e-05,0.0025,0,0,0,-1.024510153996378e-06
264,113,11.29999999999998,4.166666666666667e-05,0.0025,0,0,0,-1.027190435085648e-06
265,114,11.39999999999998,4.166666666666667e-05,0.0025,0,0,0,-1.029824140749453e-06
266,115,11.49999999999998,4.166666666666667e-05,0.0025,0,0,0,-1.032425730079478e-06
267,116,11.59999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.035008462767844e-06
268,117,11.69999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.0375825101327e-06
269,118,11.79999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.04015685372755e-06
270,119,11.89999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.042739693520817e-06
271,120,11.99999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.045335160388709e-06
272,121,12.09999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.047949722941366e-06
273,122,12.19999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.050589217820388e-06
274,123,12.29999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.053255414806558e-06
275,124,12.39999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.055953450830311e-06
276,125,12.49999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.058685398048184e-06
277,126,12.59999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.061453796897648e-06
278,127,12.69999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.064261849397804e-06
279,128,12.79999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.067111733438293e-06
280,129,12.89999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.070004657138974e-06
281,130,12.99999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.072942444494947e-06
282,131,13.09999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.075929073102887e-06
283,132,13.19999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.07896423591221e-06
284,133,13.29999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.082050567412324e-06
285,134,13.39999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.085191579359409e-06
286,135,13.49999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.088386032988424e-06
287,136,13.59999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.091636298813968e-06
288,137,13.69999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.094946556988697e-06
289,138,13.79999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.098318971269328e-06
290,139,13.89999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.101751907072606e-06
291,140,13.99999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.105247854413489e-06
292,141,14.09999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.108814178066047e-06
293,142,14.19999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.112454709921811e-06
294,143,14.29999999999997,4.166666666666667e-05,0.0025,0,0,0,-1.116173665283126e-06
295,144,14.39999999999996,4.166666666666667e-05,0.0025,0,0,0,-1.119965501365238e-06
296,145,14.49999999999996,4.166666666666667e-05,0.0025,0,0,0,-1.123819143019878e-06
297,146,14.59999999999996,4.166666666666667e-05,0.0025,0,0,0,-1.127731696612533e-06
298,147,14.69999999999996,4.166666666666667e-05,0.0025,0,0,0,-1.131714387769173e-06
299,148,14.79999999999996,4.166666666666667e-05,0.0025,0,0,0,-1.135789108357862e-06
300,149,14.89999999999996,4.166666666666667e-05,0.0025,0,0,0,-1.139980676685429e-06
301,150,14.99999999999996,4.166666666666667e-05,0.0025,0,0,0,-1.144318226081074e-06
302,0,0.0,8.333333333333334e-05,0.0025,0,0,0,0.0
303,1,0.1,8.333333333333334e-05,0.0025,0,0,0,-1.4886833385501e-09
304,2,0.2,8.333333333333334e-05,0.0025,0,0,0,-2.998684535592399e-09
305,3,0.3,8.333333333333334e-05,0.0025,0,0,0,-4.534176882946827e-09
306,4,0.4,8.333333333333334e-05,0.0025,0,0,0,-6.0976360286632144e-09
307,5,0.5,8.333333333333334e-05,0.0025,0,0,0,-7.689416789300903e-09
308,6,0.6,8.333333333333334e-05,0.0025,0,0,0,-9.311925999069613e-09
309,7,0.7,8.333333333333334e-05,0.0025,0,0,0,-1.0967492974699951e-08
310,8,0.7999999999999999,8.333333333333334e-05,0.0025,0,0,0,-1.2657350546168071e-08
311,9,0.8999999999999999,8.333333333333334e-05,0.0025,0,0,0,-1.438366824775778e-08
312,10,1.0,8.333333333333334e-05,0.0025,0,0,0,-1.614722966464115e-08
313,11,1.1,8.333333333333334e-05,0.0025,0,0,0,-1.79514006462718e-08
314,12,1.2,8.333333333333334e-05,0.0025,0,0,0,-1.9798705363945443e-08
315,13,1.3,8.333333333333334e-05,0.0025,0,0,0,-2.169168390107226e-08
316,14,1.4,8.333333333333334e-05,0.0025,0,0,0,-2.36349669219252e-08
317,15,1.5,8.333333333333334e-05,0.0025,0,0,0,-2.5632188164454512e-08
318,16,1.6,8.333333333333334e-05,0.0025,0,0,0,-2.7686362275370133e-08
319,17,1.7,8.333333333333334e-05,0.0025,0,0,0,-2.9796246678785162e-08
320,18,1.8,8.333333333333334e-05,0.0025,0,0,0,-3.1942823866447574e-08
321,19,1.900000000000001,8.333333333333334e-05,0.0025,0,0,0,-3.4077641220099464e-08
322,20,2.0,8.333333333333334e-05,0.0025,0,0,0,-3.6131882730128376e-08
323,21,2.100000000000001,8.333333333333334e-05,0.0025,0,0,0,-3.801294050963881e-08
324,22,2.200000000000001,8.333333333333334e-05,0.0025,0,0,0,-3.9510282870616745e-08
325,23,2.300000000000001,8.333333333333334e-05,0.0025,0,0,0,-4.020194031750732e-08
326,24,2.400000000000001,8.333333333333334e-05,0.0025,0,0,0,-3.964463701524975e-08
327,25,2.500000000000001,8.333333333333334e-05,0.0025,0,0,0,-3.7745456165525555e-08
328,26,2.600000000000001,8.333333333333334e-05,0.0025,0,0,0,-3.4760525285632765e-08
329,27,2.700000000000001,8.333333333333334e-05,0.0025,0,0,0,-3.09802659484794e-08
330,28,2.800000000000001,8.333333333333334e-05,0.0025,0,0,0,-2.6521100896537e-08
