,Step,Time,xj,yj,zj,Jx,Jy,Jz
56,56,5.599999999999996,1e-05,0,0,0,0,-4.981491192852297e-23
57,57,5.699999999999996,1e-05,0,0,0,0,-5.495940863081508e-23
58,58,5.799999999999995,1e-05,0,0,0,0,-5.991880238293973e-23
59,59,5.899999999999995,1e-05,0,0,0,0,-6.467809500978154e-23
60,60,5.999999999999995,1e-05,0,0,0,0,-6.918613478394153e-23
61,61,6.099999999999994,1e-05,0,0,0,0,-7.342562610333173e-23
62,62,6.199999999999994,1e-05,0,0,0,0,-7.738725056944572e-23
63,63,6.299999999999994,1e-05,0,0,0,0,-8.105390883964367e-23
64,64,6.399999999999993,1e-05,0,0,0,0,-8.44042355105957e-23
65,65,6.499999999999993,1e-05,0,0,0,0,-8.742218189907084e-23
66,66,6.599999999999993,1e-05,0,0,0,0,-9.009707397305788e-23
67,67,6.699999999999992,1e-05,0,0,0,0,-9.241544830364492e-23
68,68,6.799999999999992,1e-05,0,0,0,0,-9.43557648063622e-23
69,69,6.899999999999991,1e-05,0,0,0,0,-9.589065870223392e-23
70,70,6.999999999999991,1e-05,0,0,0,0,-9.699552461938022e-23
71,71,7.099999999999991,1e-05,0,0,0,0,-9.766060555617152e-23
72,72,7.19999999999999,1e-05,0,0,0,0,-9.790324694454072e-23
73,73,7.29999999999999,1e-05,0,0,0,0,-9.777694450003122e-23
74,74,7.39999999999999,1e-05,0,0,0,0,-9.737440156450524e-23
75,75,7.499999999999989,1e-05,0,0,0,0,-9.682236751230088e-23
76,76,7.599999999999989,1e-05,0,0,0,0,-9.626664045733432e-23
77,77,7.699999999999989,1e-05,0,0,0,0,-9.584797270924457e-23
78,78,7.799999999999988,1e-05,0,0,0,0,-9.567521693640625e-23
79,79,7.899999999999988,1e-05,0,0,0,0,-9.580732612226712e-23
80,80,7.999999999999988,1e-05,0,0,0,0,-9.625268985859348e-23
81,81,8.099999999999987,1e-05,0,0,0,0,-9.698325278051811e-23
82,82,8.199999999999987,1e-05,0,0,0,0,-9.795318914727164e-23
83,83,8.299999999999986,1e-05,0,0,0,0,-9.911354604975784e-23
84,84,8.399999999999986,1e-05,0,0,0,0,-1.0042021187993931e-22
85,85,8.499999999999986,1e-05,0,0,0,0,-1.0183665976450381e-22
86,86,8.599999999999985,1e-05,0,0,0,0,-1.033338725305307e-22
87,87,8.699999999999985,1e-05,0,0,0,0,-1.0488920690333661e-22
88,88,8.799999999999985,1e-05,0,0,0,0,-1.064850940604312e-22
89,89,8.899999999999984,1e-05,0,0,0,0,-1.081079102011662e-22
90,90,8.999999999999984,1e-05,0,0,0,0,-1.097470846714028e-22
91,91,9.099999999999984,1e-05,0,0,0,0,-1.113944191625387e-22
92,92,9.199999999999983,1e-05,0,0,0,0,-1.130435714962095e-22
93,93,9.299999999999985,1e-05,0,0,0,0,-1.14689661707072e-22
94,94,9.399999999999984,1e-05,0,0,0,0,-1.163289677353036e-22
95,95,9.499999999999982,1e-05,0,0,0,0,-1.1795868709175961e-22
96,96,9.599999999999982,1e-05,0,0,0,0,-1.195767476399855e-22
97,97,9.699999999999982,1e-05,0,0,0,0,-1.211816552372014e-22
98,98,9.79999999999998,1e-05,0,0,0,0,-1.227723690749926e-22
99,99,9.89999999999998,1e-05,0,0,0,0,-1.243481976933753e-22
100,100,9.99999999999998,1e-05,0,0,0,0,-1.2590871009901499e-22
101,101,10.09999999999998,1e-05,0,0,0,0,-1.274517872605862e-22
102,102,10.19999999999998,1e-05,0,0,0,0,-1.28970400954902e-22
103,103,10.29999999999998,1e-05,0,0,0,0,-1.3045330915363e-22
104,104,10.39999999999998,1e-05,0,0,0,0,-1.318907800843586e-22
105,105,10.49999999999998,1e-05,0,0,0,0,-1.332756257632597e-22
106,106,10.59999999999998,1e-05,0,0,0,0,-1.346043885764648e-22
107,107,10.69999999999998,1e-05,0,0,0,0,-1.35876670724071e-22
108,108,10.79999999999998,1e-05,0,0,0,0,-1.370939643427359e-22
109,109,10.89999999999998,1e-05,0,0,0,0,-1.382587719098682e-22
110,110,10.99999999999998,1e-05,0,0,0,0,-1.3937390644067881e-22
111,111,11.09999999999998,1e-05,0,0,0,0,-1.404421636942152e-22
112,112,11.19999999999998,1e-05,0,0,0,0,-1.414660958205522e-22
113,113,11.29999999999998,1e-05,0,0,0,0,-1.424479568494953e-22
114,114,11.39999999999998,1e-05,0,0,0,0,-1.433896393978019e-22
115,115,11.49999999999998,1e-05,0,0,0,0,-1.442927192392444e-22
116,116,11.59999999999997,1e-05,0,0,0,0,-1.4515850642064612e-22
117,117,11.69999999999997,1e-05,0,0,0,0,-1.459880502518792e-22
118,118,11.79999999999997,1e-05,0,0,0,0,-1.467821990822291e-22
119,119,11.89999999999997,1e-05,0,0,0,0,-1.47541627039346e-22
120,120,11.99999999999997,1e-05,0,0,0,0,-1.482668454733425e-22
121,121,12.09999999999997,1e-05,0,0,0,0,-1.489582830287277e-22
122,122,12.19999999999997,1e-05,0,0,0,0,-1.496162381934086e-22
123,123,12.29999999999997,1e-05,0,0,0,0,-1.5024090240875332e-22
124,124,12.39999999999997,1e-05,0,0,0,0,-1.508324410847469e-22
125,125,12.49999999999997,1e-05,0,0,0,0,-1.5139091532700398e-22
126,126,12.59999999999997,1e-05,0,0,0,0,-1.519163534684241e-22
127,127,12.69999999999997,1e-05,0,0,0,0,-1.5240873033537121e-22
128,128,12.79999999999997,1e-05,0,0,0,0,-1.528679489578612e-22
129,129,12.89999999999997,1e-05,0,0,0,0,-1.5329389536238672e-22
130,130,12.99999999999997,1e-05,0,0,0,0,-1.536865413647493e-22
131,131,13.09999999999997,1e-05,0,0,0,0,-1.5404583208365061e-22
132,132,13.19999999999997,1e-05,0,0,0,0,-1.54371731456719e-22
133,133,13.29999999999997,1e-05,0,0,0,0,-1.546646263062419e-22
134,134,13.39999999999997,1e-05,0,0,0,0,-1.549252115656465e-22
135,135,13.49999999999997,1e-05,0,0,0,0,-1.55153948676602e-22
136,136,13.59999999999997,1e-05,0,0,0,0,-1.553505475769294e-22
137,137,13.69999999999997,1e-05,0,0,0,0,-1.5551453464824912e-22
138,138,13.79999999999997,1e-05,0,0,0,0,-1.5564671570483271e-22
139,139,13.89999999999997,1e-05,0,0,0,0,-1.557482056527255e-22
140,140,13.99999999999997,1e-05,0,0,0,0,-1.558183111875206e-22
141,141,14.09999999999997,1e-05,0,0,0,0,-1.558544489223165e-22
142,142,14.19999999999997,1e-05,0,0,0,0,-1.558561807742339e-22
143,143,14.29999999999997,1e-05,0,0,0,0,-1.558269317768883e-22
144,144,14.39999999999996,1e-05,0,0,0,0,-1.557719743153e-22
145,145,14.49999999999996,1e-05,0,0,0,0,-1.556959676199266e-22
146,146,14.59999999999996,1e-05,0,0,0,0,-1.5560012246227931e-22
147,147,14.69999999999996,1e-05,0,0,0,0,-1.5548192243739341e-22
148,148,14.79999999999996,1e-05,0,0,0,0,-1.553385571086973e-22
149,149,14.89999999999996,1e-05,0,0,0,0,-1.5516952077568692e-22
150,150,14.99999999999996,1e-05,0,0,0,0,-1.5497959035683002e-22
151,0,0.0,5.160000000000001e-05,0,0,0,0,0.0
152,1,0.1,5.160000000000001e-05,0,0,0,0,-5.6182512885322e-26
153,2,0.2,5.160000000000001e-05,0,0,0,0,-1.131851548799789e-25
154,3,0.3,5.160000000000001e-05,0,0,0,0,-1.7117162201700602e-25
155,4,0.4,5.160000000000001e-05,0,0,0,0,-2.302448389822409e-25
156,5,0.5,5.160000000000001e-05,0,0,0,0,-2.904307943906048e-25
157,6,0.6,5.160000000000001e-05,0,0,0,0,-3.5184396574271704e-25
158,7,0.7,5.160000000000001e-05,0,0,0,0,-4.146083983579022e-25
159,8,0.7999999999999999,5.160000000000001e-05,0,0,0,0,-4.787952826686762e-25
160,9,0.8999999999999999,5.160000000000001e-05,0,0,0,0,-5.4430506731725345e-25
161,10,1.0,5.160000000000001e-05,0,0,0,0,-6.100063648002934e-25
162,11,1.1,5.160000000000001e-05,0,0,0,0,-6.72426797411385e-25
163,12,1.2,5.160000000000001e-05,0,0,0,0,-7.246094318190035e-25
164,13,1.3,5.160000000000001e-05,0,0,0,0,-7.5706459624758415e-25
165,14,1.4,5.160000000000001e-05,0,0,0,0,-7.606970180161766e-25
166,15,1.5,5.160000000000001e-05,0,0,0,0,-7.280591477093615e-25
167,16,1.6,5.160000000000001e-05,0,0,0,0,-6.558913422576842e-25
168,17,1.7,5.160000000000001e-05,0,0,0,0,-5.423199131624095e-25
169,18,1.8,5.160000000000001e-05,0,0,0,0,-3.9021578305501707e-25
170,19,1.900000000000001,5.160000000000001e-05,0,0,0,0,-2.038133769950932e-25
171,20,2.0,5.160000000000001e-05,0,0,0,0,1.526669282218716e-26
172,21,2.100000000000001,5.160000000000001e-05,0,0,0,0,2.6217369796165e-25
173,22,2.200000000000001,5.160000000000001e-05,0,0,0,0,5.2784064295280355e-25
174,23,2.300000000000001,5.160000000000001e-05,0,0,0,0,8.033611464640936e-25
175,24,2.400000000000001,5.160000000000001e-05,0,0,0,0,1.073548689893464e-24
176,25,2.500000000000001,5.160000000000001e-05,0,0,0,0,1.32714612003684e-24
177,26,2.600000000000001,5.160000000000001e-05,0,0,0,0,1.5165797405855581e-24
178,27,2.700000000000001,5.160000000000001e-05,0,0,0,0,1.6285186734332841e-24
179,28,2.800000000000001,5.160000000000001e-05,0,0,0,0,1.62836948448934e-24
180,29,2.900000000000001,5.160000000000001e-05,0,0,0,0,1.419081330852931e-24
181,30,3.000000000000001,5.160000000000001e-05,0,0,0,0,1.03757798010382e-24
182,31,3.100000000000001,5.160000000000001e-05,0,0,0,0,4.86925950707941e-25
183,32,3.200000000000002,5.160000000000001e-05,0,0,0,0,-3.774245223867096e-25
184,33,3.300000000000002,5.160000000000001e-05,0,0,0,0,-1.5130774224493431e-24
185,34,3.400000000000002,5.160000000000001e-05,0,0,0,0,-2.717266270677126e-24
186,35,3.500000000000002,5.160000000000001e-05,0,0,0,0,-4.028642869360558e-24
187,36,3.600000000000002,5.160000000000001e-05,0,0,0,0,-5.55928917015873e-24
188,37,3.700000000000002,5.160000000000001e-05,0,0,0,0,-6.961752209814105e-24
189,38,3.800000000000002,5.160000000000001e-05,0,0,0,0,-8.152309523289964e-24
190,39,3.900000000000002,5.160000000000001e-05,0,0,0,0,-9.188913364643353e-24
191,40,4.000000000000002,5.160000000000001e-05,0,0,0,0,-9.501428137530216e-24
192,41,4.100000000000001,5.160000000000001e-05,0,0,0,0,-8.973998201555071e-24
193,42,4.200000000000001,5.160000000000001e-05,0,0,0,0,-8.247102004484589e-24
194,43,4.300000000000001,5.160000000000001e-05,0,0,0,0,-7.267358895158542e-24
195,44,4.4,5.160000000000001e-05,0,0,0,0,-5.710819469505815e-24
196,45,4.5,5.160000000000001e-05,0,0,0,0,-3.992975614826118e-24
197,46,4.6,5.160000000000001e-05,0,0,0,0,-1.7210204710428722e-24
198,47,4.699999999999999,5.160000000000001e-05,0,0,0,0,6.857176894480849e-25
199,48,4.799999999999999,5.160000000000001e-05,0,0,0,0,-1.5054824204591782e-24
200,49,4.899999999999999,5.160000000000001e-05,0,0,0,0,-7.228899685682621e-24
201,50,4.999999999999998,5.160000000000001e-05,0,0,0,0,-1.133381665245977e-23
202,51,5.099999999999998,5.160000000000001e-05,0,0,0,0,-1.410279929116463e-23
203,52,5.199999999999998,5.160000000000001e-05,0,0,0,0,-1.919774419414165e-23
204,53,5.299999999999997,5.160000000000001e-05,0,0,0,0,-2.807335355032079e-23
205,54,5.399999999999997,5.160000000000001e-05,0,0,0,0,-3.702303189935406e-23
206,55,5.499999999999996,5.160000000000001e-05,0,0,0,0,-4.411981020253582e-23
207,56,5.599999999999996,5.160000000000001e-05,0,0,0,0,-4.981491192852297e-23
208,57,5.699999999999996,5.160000000000001e-05,0,0,0,0,-5.495940863081508e-23
209,58,5.799999999999995,5.160000000000001e-05,0,0,0,0,-5.991880238293973e-23
210,59,5.899999999999995,5.160000000000001e-05,0,0,0,0,-6.467809500978154e-23
211,60,5.999999999999995,5.160000000000001e-05,0,0,0,0,-6.918613478394153e-23
212,61,6.099999999999994,5.160000000000001e-05,0,0,0,0,-7.342562610333173e-23
213,62,6.199999999999994,5.160000000000001e-05,0,0,0,0,-7.738725056944572e-23
214,63,6.299999999999994,5.160000000000001e-05,0,0,0,0,-8.105390883964367e-23
215,64,6.399999999999993,5.160000000000001e-05,0,0,0,0,-8.44042355105957e-23
216,65,6.499999999999993,5.160000000000001e-05,0,0,0,0,-8.742218189907084e-23
217,66,6.599999999999993,5.160000000000001e-05,0,0,0,0,-9.009707397305788e-23
218,67,6.699999999999992,5.160000000000001e-05,0,0,0,0,-9.241544830364492e-23
219,68,6.799999999999992,5.160000000000001e-05,0,0,0,0,-9.43557648063622e-23
220,69,6.899999999999991,5.160000000000001e-05,0,0,0,0,-9.589065870223392e-23
221,70,6.999999999999991,5.160000000000001e-05,0,0,0,0,-9.699552461938022e-23
222,71,7.099999999999991,5.160000000000001e-05,0,0,0,0,-9.766060555617152e-23
223,72,7.19999999999999,5.160000000000001e-05,0,0,0,0,-9.790324694454072e-23
224,73,7.29999999999999,5.160000000000001e-05,0,0,0,0,-9.777694450003122e-23
225,74,7.39999999999999,5.160000000000001e-05,0,0,0,0,-9.737440156450524e-23
226,75,7.499999999999989,5.160000000000001e-05,0,0,0,0,-9.682236751230088e-23
227,76,7.599999999999989,5.160000000000001e-05,0,0,0,0,-9.626664045733432e-23
228,77,7.699999999999989,5.160000000000001e-05,0,0,0,0,-9.584797270924457e-23
229,78,7.799999999999988,5.160000000000001e-05,0,0,0,0,-9.567521693640625e-23
230,79,7.899999999999988,5.160000000000001e-05,0,0,0,0,-9.580732612226712e-23
231,80,7.999999999999988,5.160000000000001e-05,0,0,0,0,-9.625268985859348e-23
232,81,8.099999999999987,5.160000000000001e-05,0,0,0,0,-9.698325278051811e-23
233,82,8.199999999999987,5.160000000000001e-05,0,0,0,0,-9.795318914727164e-23
234,83,8.299999999999986,5.160000000000001e-05,0,0,0,0,-9.911354604975784e-23
235,84,8.399999999999986,5.160000000000001e-05,0,0,0,0,-1.0042021187993931e-22
236,85,8.499999999999986,5.160000000000001e-05,0,0,0,0,-1.0183665976450381e-22
237,86,8.599999999999985,5.160000000000001e-05,0,0,0,0,-1.033338725305307e-22
238,87,8.699999999999985,5.160000000000001e-05,0,0,0,0,-1.0488920690333661e-22
239,88,8.799999999999985,5.160000000000001e-05,0,0,0,0,-1.064850940604312e-22
240,89,8.899999999999984,5.160000000000001e-05,0,0,0,0,-1.081079102011662e-22
241,90,8.999999999999984,5.160000000000001e-05,0,0,0,0,-1.097470846714028e-22
242,91,9.099999999999984,5.160000000000001e-05,0,0,0,0,-1.113944191625387e-22
243,92,9.199999999999983,5.160000000000001e-05,0,0,0,0,-1.130435714962095e-22
244,93,9.299999999999985,5.160000000000001e-05,0,0,0,0,-1.14689661707072e-22
245,94,9.399999999999984,5.160000000000001e-05,0,0,0,0,-1.163289677353036e-22
246,95,9.499999999999982,5.160000000000001e-05,0,0,0,0,-1.1795868709175961e-22
247,96,9.599999999999982,5.160000000000001e-05,0,0,0,0,-1.195767476399855e-22
248,97,9.699999999999982,5.160000000000001e-05,0,0,0,0,-1.211816552372014e-22
249,98,9.79999999999998,5.160000000000001e-05,0,0,0,0,-1.227723690749926e-22
250,99,9.89999999999998,5.160000000000001e-05,0,0,0,0,-1.243481976933753e-22
251,100,9.99999999999998,5.160000000000001e-05,0,0,0,0,-1.2590871009901499e-22
252,101,10.09999999999998,5.160000000000001e-05,0,0,0,0,-1.274517872605862e-22
253,102,10.19999999999998,5.160000000000001e-05,0,0,0,0,-1.28970400954902e-22
254,103,10.29999999999998,5.160000000000001e-05,0,0,0,0,-1.3045330915363e-22
255,104,10.39999999999998,5.160000000000001e-05,0,0,0,0,-1.318907800843586e-22
256,105,10.49999999999998,5.160000000000001e-05,0,0,0,0,-1.332756257632597e-22
257,106,10.59999999999998,5.160000000000001e-05,0,0,0,0,-1.346043885764648e-22
258,107,10.69999999999998,5.160000000000001e-05,0,0,0,0,-1.35876670724071e-22
259,108,10.79999999999998,5.160000000000001e-05,0,0,0,0,-1.370939643427359e-22
260,109,10.89999999999998,5.160000000000001e-05,0,0,0,0,-1.382587719098682e-22
261,110,10.99999999999998,5.160000000000001e-05,0,0,0,0,-1.3937390644067881e-22
262,111,11.09999999999998,5.160000000000001e-05,0,0,0,0,-1.404421636942152e-22
263,112,11.19999999999998,5.160000000000001e-05,0,0,0,0,-1.414660958205522e-22
264,113,11.29999999999998,5.160000000000001e-05,0,0,0,0,-1.424479568494953e-22
265,114,11.39999999999998,5.160000000000001e-05,0,0,0,0,-1.433896393978019e-22
266,115,11.49999999999998,5.160000000000001e-05,0,0,0,0,-1.442927192392444e-22
267,116,11.59999999999997,5.160000000000001e-05,0,0,0,0,-1.4515850642064612e-22
268,117,11.69999999999997,5.160000000000001e-05,0,0,0,0,-1.459880502518792e-22
269,118,11.79999999999997,5.160000000000001e-05,0,0,0,0,-1.467821990822291e-22
270,119,11.89999999999997,5.160000000000001e-05,0,0,0,0,-1.47541627039346e-22
271,120,11.99999999999997,5.160000000000001e-05,0,0,0,0,-1.482668454733425e-22
272,121,12.09999999999997,5.160000000000001e-05,0,0,0,0,-1.489582830287277e-22
273,122,12.19999999999997,5.160000000000001e-05,0,0,0,0,-1.496162381934086e-22
274,123,12.29999999999997,5.160000000000001e-05,0,0,0,0,-1.5024090240875332e-22
275,124,12.39999999999997,5.160000000000001e-05,0,0,0,0,-1.508324410847469e-22
276,125,12.49999999999997,5.160000000000001e-05,0,0,0,0,-1.5139091532700398e-22
277,126,12.59999999999997,5.160000000000001e-05,0,0,0,0,-1.519163534684241e-22
278,127,12.69999999999997,5.160000000000001e-05,0,0,0,0,-1.5240873033537121e-22
279,128,12.79999999999997,5.160000000000001e-05,0,0,0,0,-1.528679489578612e-22
280,129,12.89999999999997,5.160000000000001e-05,0,0,0,0,-1.5329389536238672e-22
281,130,12.99999999999997,5.160000000000001e-05,0,0,0,0,-1.536865413647493e-22
282,131,13.09999999999997,5.160000000000001e-05,0,0,0,0,-1.5404583208365061e-22
283,132,13.19999999999997,5.160000000000001e-05,0,0,0,0,-1.54371731456719e-22
284,133,13.29999999999997,5.160000000000001e-05,0,0,0,0,-1.546646263062419e-22
285,134,13.39999999999997,5.160000000000001e-05,0,0,0,0,-1.549252115656465e-22
286,135,13.49999999999997,5.160000000000001e-05,0,0,0,0,-1.55153948676602e-22
287,136,13.59999999999997,5.160000000000001e-05,0,0,0,0,-1.553505475769294e-22
288,137,13.69999999999997,5.160000000000001e-05,0,0,0,0,-1.5551453464824912e-22
289,138,13.79999999999997,5.160000000000001e-05,0,0,0,0,-1.5564671570483271e-22
290,139,13.89999999999997,5.160000000000001e-05,0,0,0,0,-1.557482056527255e-22
291,140,13.99999999999997,5.160000000000001e-05,0,0,0,0,-1.558183111875206e-22
292,141,14.09999999999997,5.160000000000001e-05,0,0,0,0,-1.558544489223165e-22
293,142,14.19999999999997,5.160000000000001e-05,0,0,0,0,-1.558561807742339e-22
294,143,14.29999999999997,5.160000000000001e-05,0,0,0,0,-1.558269317768883e-22
295,144,14.39999999999996,5.160000000000001e-05,0,0,0,0,-1.557719743153e-22
296,145,14.49999999999996,5.160000000000001e-05,0,0,0,0,-1.556959676199266e-22
297,146,14.59999999999996,5.160000000000001e-05,0,0,0,0,-1.5560012246227931e-22
298,147,14.69999999999996,5.160000000000001e-05,0,0,0,0,-1.5548192243739341e-22
299,148,14.79999999999996,5.160000000000001e-05,0,0,0,0,-1.553385571086973e-22
300,149,14.89999999999996,5.160000000000001e-05,0,0,0,0,-1.5516952077568692e-22
301,150,14.99999999999996,5.160000000000001e-05,0,0,0,0,-1.5497959035683002e-22
302,0,0.0,9.320000000000002e-05,0,0,0,0,0.0
303,1,0.1,9.320000000000002e-05,0,0,0,0,-5.6182512885322e-26
304,2,0.2,9.320000000000002e-05,0,0,0,0,-1.131851548799789e-25
305,3,0.3,9.320000000000002e-05,0,0,0,0,-1.7117162201700602e-25
306,4,0.4,9.320000000000002e-05,0,0,0,0,-2.302448389822409e-25
307,5,0.5,9.320000000000002e-05,0,0,0,0,-2.904307943906048e-25
308,6,0.6,9.320000000000002e-05,0,0,0,0,-3.5184396574271704e-25
309,7,0.7,9.320000000000002e-05,0,0,0,0,-4.146083983579022e-25
310,8,0.7999999999999999,9.320000000000002e-05,0,0,0,0,-4.787952826686762e-25
311,9,0.8999999999999999,9.320000000000002e-05,0,0,0,0,-5.4430506731725345e-25
312,10,1.0,9.320000000000002e-05,0,0,0,0,-6.100063648002934e-25
313,11,1.1,9.320000000000002e-05,0,0,0,0,-6.72426797411385e-25
314,12,1.2,9.320000000000002e-05,0,0,0,0,-7.246094318190035e-25
315,13,1.3,9.320000000000002e-05,0,0,0,0,-7.5706459624758415e-25
316,14,1.4,9.320000000000002e-05,0,0,0,0,-7.606970180161766e-25
317,15,1.5,9.320000000000002e-05,0,0,0,0,-7.280591477093615e-25
318,16,1.6,9.320000000000002e-05,0,0,0,0,-6.558913422576842e-25
319,17,1.7,9.320000000000002e-05,0,0,0,0,-5.423199131624095e-25
320,18,1.8,9.320000000000002e-05,0,0,0,0,-3.9021578305501707e-25
321,19,1.900000000000001,9.320000000000002e-05,0,0,0,0,-2.038133769950932e-25
322,20,2.0,9.320000000000002e-05,0,0,0,0,1.526669282218716e-26
323,21,2.100000000000001,9.320000000000002e-05,0,0,0,0,2.6217369796165e-25
324,22,2.200000000000001,9.320000000000002e-05,0,0,0,0,5.2784064295280355e-25
325,23,2.300000000000001,9.320000000000002e-05,0,0,0,0,8.033611464640936e-25
326,24,2.400000000000001,9.320000000000002e-05,0,0,0,0,1.073548689893464e-24
327,25,2.500000000000001,9.320000000000002e-05,0,0,0,0,1.32714612003684e-24
328,26,2.600000000000001,9.320000000000002e-05,0,0,0,0,1.5165797405855581e-24
329,27,2.700000000000001,9.320000000000002e-05,0,0,0,0,1.6285186734332841e-24
330,28,2.800000000000001,9.320000000000002e-05,0,0,0,0,1.62836948448934e-24
331,29,2.900000000000001,9.320000000000002e-05,0,0,0,0,1.419081330852931e-24
332,30,3.000000000000001,9.320000000000002e-05,0,0,0,0,1.03757798010382e-24
333,31,3.100000000000001,9.320000000000002e-05,0,0,0,0,4.86925950707941e-25
334,32,3.200000000000002,9.320000000000002e-05,0,0,0,0,-3.774245223867096e-25
335,33,3.300000000000002,9.320000000000002e-05,0,0,0,0,-1.5130774224493431e-24
336,34,3.400000000000002,9.320000000000002e-05,0,0,0,0,-2.717266270677126e-24
337,35,3.500000000000002,9.320000000000002e-05,0,0,0,0,-4.028642869360558e-24
338,36,3.600000000000002,9.320000000000002e-05,0,0,0,0,-5.55928917015873e-24
339,37,3.700000000000002,9.320000000000002e-05,0,0,0,0,-6.961752209814105e-24
340,38,3.800000000000002,9.320000000000002e-05,0,0,0,0,-8.152309523289964e-24
341,39,3.900000000000002,9.320000000000002e-05,0,0,0,0,-9.188913364643353e-24
342,40,4.000000000000002,9.320000000000002e-05,0,0,0,0,-9.501428137530216e-24
343,41,4.100000000000001,9.320000000000002e-05,0,0,0,0,-8.973998201555071e-24
344,42,4.200000000000001,9.320000000000002e-05,0,0,0,0,-8.247102004484589e-24
345,43,4.300000000000001,9.320000000000002e-05,0,0,0,0,-7.267358895158542e-24
346,44,4.4,9.320000000000002e-05,0,0,0,0,-5.710819469505815e-24
347,45,4.5,9.320000000000002e-05,0,0,0,0,-3.992975614826118e-24
348,46,4.6,9.320000000000002e-05,0,0,0,0,-1.7210204710428722e-24
349,47,4.699999999999999,9.320000000000002e-05,0,0,0,0,6.857176894480849e-25
