,Step,Time,xb,yb,zb,Bx,By,Bz
92,92,9.199999999999983,1e-05,0.007,0,0.0099701702270796,-0.1840535371270639,0
93,93,9.299999999999985,1e-05,0.007,0,0.0091062930075241,-0.1716934046581347,0
94,94,9.399999999999984,1e-05,0.007,0,0.0082014265353084,-0.1586444249155289,0
95,95,9.499999999999982,1e-05,0.007,0,0.0072581967206899,-0.1449194237050533,0
96,96,9.599999999999982,1e-05,0.007,0,0.0062798409315243,-0.1305410745311719,0
97,97,9.699999999999982,1e-05,0.007,0,0.0052697732185841,-0.1155331027116833,0
98,98,9.79999999999998,1e-05,0.007,0,0.0042313256797686,-0.099922911812401,0
99,99,9.89999999999998,1e-05,0.007,0,0.0031685522425138,-0.0837563462746269,0
100,100,9.99999999999998,1e-05,0.007,0,0.0020858861928813,-0.0670750678020977,0
101,101,10.09999999999998,1e-05,0.007,0,0.0009876278867411,-0.049926615972011,0
102,102,10.19999999999998,1e-05,0.007,0,-0.0001216855138656,-0.0323798018904644,0
103,103,10.29999999999998,1e-05,0.007,0,-0.0012367709849566,-0.014480390120571,0
104,104,10.39999999999998,1e-05,0.007,0,-0.0023522193032958,0.0036997169034371,0
105,105,10.49999999999998,1e-05,0.007,0,-0.0034640817814181,0.0220766613531477,0
106,106,10.59999999999998,1e-05,0.007,0,-0.0045649540957864,0.040573842626904,0
107,107,10.69999999999998,1e-05,0.007,0,-0.0056505140595511,0.0590930193001265,0
108,108,10.79999999999998,1e-05,0.007,0,-0.0067152161154019,0.0775472421036649,0
109,109,10.89999999999998,1e-05,0.007,0,-0.0077527616278937,0.0958356214739605,0
110,110,10.99999999999998,1e-05,0.007,0,-0.0087593649814333,0.1138491114240608,0
111,111,11.09999999999998,1e-05,0.007,0,-0.0097309876782075,0.1314724638988052,0
112,112,11.19999999999998,1e-05,0.007,0,-0.0106587018552854,0.1486146043151011,0
113,113,11.29999999999998,1e-05,0.007,0,-0.0115397053870733,0.16517068048238,0
114,114,11.39999999999998,1e-05,0.007,0,-0.0123701454280489,0.1810042247569598,0
115,115,11.49999999999998,1e-05,0.007,0,-0.0131457554680588,0.1960315120457803,0
116,116,11.59999999999997,1e-05,0.007,0,-0.0138626015534138,0.2101320471258024,0
117,117,11.69999999999997,1e-05,0.007,0,-0.0145166628492229,0.2232152512649606,0
118,118,11.79999999999997,1e-05,0.007,0,-0.0151040704634891,0.2351928864024572,0
119,119,11.89999999999997,1e-05,0.007,0,-0.0156225907857327,0.2459855041174556,0
120,120,11.99999999999997,1e-05,0.007,0,-0.0160705960187957,0.2555103749192862,0
121,121,12.09999999999997,1e-05,0.007,0,-0.016446565947397,0.2637040210207434,0
122,122,12.19999999999997,1e-05,0.007,0,-0.0167491498447384,0.2705266122711513,0
123,123,12.29999999999997,1e-05,0.007,0,-0.0169776128083521,0.275952592921074,0
124,124,12.39999999999997,1e-05,0.007,0,-0.0171319644364553,0.2799699888798085,0
125,125,12.49999999999997,1e-05,0.007,0,-0.0172130231249974,0.2825911845686824,0
126,126,12.59999999999997,1e-05,0.007,0,-0.0172224719919852,0.2838576835082037,0
127,127,12.69999999999997,1e-05,0.007,0,-0.0171632750558795,0.2838455652684301,0
128,128,12.79999999999997,1e-05,0.007,0,-0.0170413465251078,0.2826904212328133,0
129,129,12.89999999999997,1e-05,0.007,0,-0.0168628840564478,0.2805382868480077,0
130,130,12.99999999999997,1e-05,0.007,0,-0.0166315453617462,0.2774961957805654,0
131,131,13.09999999999997,1e-05,0.007,0,-0.0163486052488786,0.2736346599129553,0
132,132,13.19999999999997,1e-05,0.007,0,-0.0160158073168406,0.2690290864003458,0
133,133,13.29999999999997,1e-05,0.007,0,-0.0156331406512335,0.2637118315680821,0
134,134,13.39999999999997,1e-05,0.007,0,-0.0152005161087019,0.2576927992003598,0
135,135,13.49999999999997,1e-05,0.007,0,-0.0147177051471835,0.2509700772420614,0
136,136,13.59999999999997,1e-05,0.007,0,-0.0141851752642186,0.2435479542847662,0
137,137,13.69999999999997,1e-05,0.007,0,-0.0136031921560092,0.235426205780792,0
138,138,13.79999999999997,1e-05,0.007,0,-0.0129719332388324,0.2266004332242903,0
139,139,13.89999999999997,1e-05,0.007,0,-0.0122916483902098,0.2170641119228565,0
140,140,13.99999999999997,1e-05,0.007,0,-0.0115633142577995,0.2068179060805282,0
141,141,14.09999999999997,1e-05,0.007,0,-0.0107880026774137,0.1958604104996958,0
142,142,14.19999999999997,1e-05,0.007,0,-0.0099676139404921,0.1842001412501927,0
143,143,14.29999999999997,1e-05,0.007,0,-0.0091036920371221,0.1718386153225557,0
144,144,14.39999999999996,1e-05,0.007,0,-0.0081987814318209,0.1587881357076892,0
145,145,14.49999999999996,1e-05,0.007,0,-0.00725550531548,0.145061547995271,0
146,146,14.59999999999996,1e-05,0.007,0,-0.006277102456429,0.1306815407705838,0
147,147,14.69999999999996,1e-05,0.007,0,-0.0052669873457155,0.1156718129533673,0
148,148,14.79999999999996,1e-05,0.007,0,-0.0042284869826451,0.1000596342174527,0
149,149,14.89999999999996,1e-05,0.007,0,-0.0031656753298825,0.0838910649065914,0
150,150,14.99999999999996,1e-05,0.007,0,-0.0020829979962713,0.0672072168681658,0
151,0,0.0,5.160000000000001e-05,0.007,0,0.0,0.0,0
152,1,0.1,5.160000000000001e-05,0.007,0,-0.0008380250262422,0.0116189128374827,0
153,2,0.2,5.160000000000001e-05,0.007,0,-0.0017089305794565,0.0237638382116461,0
154,3,0.3,5.160000000000001e-05,0.007,0,-0.0026085963936519,0.0364414207668714,0
155,4,0.4,5.160000000000001e-05,0.007,0,-0.0035300704401667,0.0496130795559746,0
156,5,0.5,5.160000000000001e-05,0.007,0,-0.0044666718037361,0.0632268087472975,0
157,6,0.6,5.160000000000001e-05,0.007,0,-0.0054124214873028,0.0772233369967993,0
158,7,0.7,5.160000000000001e-05,0.007,0,-0.0063611181162314,0.0915282114114112,0
159,8,0.7999999999999999,5.160000000000001e-05,0.007,0,-0.0073062597019575,0.1060539197359549,0
160,9,0.8999999999999999,5.160000000000001e-05,0.007,0,-0.0082413187828873,0.1207153444129786,0
161,10,1.0,5.160000000000001e-05,0.007,0,-0.0091596776496033,0.13541092509869,0
162,11,1.1,5.160000000000001e-05,0.007,0,-0.01005464146775,0.1500357349059468,0
163,12,1.2,5.160000000000001e-05,0.007,0,-0.0109196124386277,0.1644809180476419,0
164,13,1.3,5.160000000000001e-05,0.007,0,-0.0117489241275276,0.1786259696144816,0
165,14,1.4,5.160000000000001e-05,0.007,0,-0.0125361404993748,0.1923523054753775,0
166,15,1.5,5.160000000000001e-05,0.007,0,-0.013276467494578,0.2055342743155424,0
167,16,1.6,5.160000000000001e-05,0.007,0,-0.0139646436586632,0.2180527432015506,0
168,17,1.7,5.160000000000001e-05,0.007,0,-0.0145954648165594,0.2297904107497478,0
169,18,1.8,5.160000000000001e-05,0.007,0,-0.0151654673753925,0.2406301317023554,0
170,19,1.900000000000001,5.160000000000001e-05,0.007,0,-0.0156712234939228,0.2504689211909721,0
171,20,2.0,5.160000000000001e-05,0.007,0,-0.0161098884523555,0.2592089974813114,0
172,21,2.100000000000001,5.160000000000001e-05,0.007,0,-0.0164786581318677,0.2667691190336517,0
173,22,2.200000000000001,5.160000000000001e-05,0.007,0,-0.0167755086443331,0.2730866413143673,0
174,23,2.300000000000001,5.160000000000001e-05,0.007,0,-0.0169995907590421,0.2781119953540827,0
175,24,2.400000000000001,5.160000000000001e-05,0.007,0,-0.0171507704720339,0.2818166367981779,0
176,25,2.500000000000001,5.160000000000001e-05,0.007,0,-0.0172295738014619,0.2841996225755019,0
177,26,2.600000000000001,5.160000000000001e-05,0.007,0,-0.0172374724631419,0.2852902765140995,0
178,27,2.700000000000001,5.160000000000001e-05,0.007,0,-0.0171773322382545,0.2851534313314271,0
179,28,2.800000000000001,5.160000000000001e-05,0.007,0,-0.017055045984104,0.2839153958038395,0
180,29,2.900000000000001,5.160000000000001e-05,0.007,0,-0.0168765015713495,0.2817099835352764,0
181,30,3.000000000000001,5.160000000000001e-05,0.007,0,-0.016645180972804,0.2786361194591644,0
182,31,3.100000000000001,5.160000000000001e-05,0.007,0,-0.0163623536680306,0.2747601125282562,0
183,32,3.200000000000002,5.160000000000001e-05,0.007,0,-0.0160296502579666,0.2701506306943937,0
184,33,3.300000000000002,5.160000000000001e-05,0.007,0,-0.015646938220702,0.2648318764138253,0
185,34,3.400000000000002,5.160000000000001e-05,0.007,0,-0.0152142140817946,0.2588116922543393,0
186,35,3.500000000000002,5.160000000000001e-05,0.007,0,-0.0147311916467045,0.2520862775556735,0
187,36,3.600000000000002,5.160000000000001e-05,0.007,0,-0.014198434519967,0.2446610552742593,0
188,37,3.700000000000002,5.160000000000001e-05,0.007,0,-0.0136160937150484,0.2365339279646842,0
189,38,3.800000000000002,5.160000000000001e-05,0.007,0,-0.0129843689559991,0.2277004317193086,0
190,39,3.900000000000002,5.160000000000001e-05,0.007,0,-0.0123035753550269,0.2181547703915333,0
191,40,4.000000000000002,5.160000000000001e-05,0.007,0,-0.0115747008317869,0.2078974286017858,0
192,41,4.100000000000001,5.160000000000001e-05,0.007,0,-0.01079880792568,0.1969263685579988,0
193,42,4.200000000000001,5.160000000000001e-05,0.007,0,-0.0099777701772912,0.1852496179441536,0
194,43,4.300000000000001,5.160000000000001e-05,0.007,0,-0.0091132103141565,0.1728692069448015,0
195,44,4.4,5.160000000000001e-05,0.007,0,-0.0082076727539397,0.1597980806385312,0
196,45,4.5,5.160000000000001e-05,0.007,0,-0.0072637588009357,0.1460491626938724,0
197,46,4.6,5.160000000000001e-05,0.007,0,-0.0062847062686285,0.1316451014754762,0
198,47,4.699999999999999,5.160000000000001e-05,0.007,0,-0.0052739891557275,0.116611133844993,0
199,48,4.799999999999999,5.160000000000001e-05,0.007,0,-0.0042348411874648,0.1009715508151307,0
200,49,4.899999999999999,5.160000000000001e-05,0.007,0,-0.0031714138940432,0.0847760440744787,0
201,50,4.999999999999998,5.160000000000001e-05,0.007,0,-0.0020881412928974,0.0680611126802762,0
202,51,5.099999999999998,5.160000000000001e-05,0.007,0,-0.0009892487015244,0.0508788116589156,0
203,52,5.199999999999998,5.160000000000001e-05,0.007,0,0.0001206071302157,0.0332954929267971,0
204,53,5.299999999999997,5.160000000000001e-05,0.007,0,0.001236319980905,0.0153598415953292,0
205,54,5.399999999999997,5.160000000000001e-05,0.007,0,0.0023522755306996,-0.002858680503926,0
206,55,5.499999999999996,5.160000000000001e-05,0.007,0,0.0034647464836905,-0.021272893374893,0
207,56,5.599999999999996,5.160000000000001e-05,0.007,0,0.0045659852857002,-0.0398107411971701,0
208,57,5.699999999999996,5.160000000000001e-05,0.007,0,0.0056519869875689,-0.0583677550213038,0
209,58,5.799999999999995,5.160000000000001e-05,0.007,0,0.0067168484816157,-0.0768610495980019,0
210,59,5.899999999999995,5.160000000000001e-05,0.007,0,0.0077548632014361,-0.0951875608071467,0
211,60,5.999999999999995,5.160000000000001e-05,0.007,0,0.0087619822014284,-0.1132390453741323,0
212,61,6.099999999999994,5.160000000000001e-05,0.007,0,0.0097337741897464,-0.130902517618454,0
213,62,6.199999999999994,5.160000000000001e-05,0.007,0,0.0106613938844731,-0.1480869189697508,0
214,63,6.299999999999994,5.160000000000001e-05,0.007,0,0.0115426337649548,-0.1646778874503864,0
215,64,6.399999999999993,5.160000000000001e-05,0.007,0,0.0123732490781736,-0.1805501930417217,0
216,65,6.499999999999993,5.160000000000001e-05,0.007,0,0.0131488921143031,-0.1956096655814185,0
217,66,6.599999999999993,5.160000000000001e-05,0.007,0,0.0138658381951694,-0.2097437028721055,0
218,67,6.699999999999992,5.160000000000001e-05,0.007,0,0.0145196368156858,-0.2228598089510954,0
219,68,6.799999999999992,5.160000000000001e-05,0.007,0,0.015106819656353,-0.2348700172166222,0
220,69,6.899999999999991,5.160000000000001e-05,0.007,0,0.0156252025426627,-0.2456916771598165,0
221,70,6.999999999999991,5.160000000000001e-05,0.007,0,0.0160731677339398,-0.2552400741781243,0
222,71,7.099999999999991,5.160000000000001e-05,0.007,0,0.0164491324480223,-0.263456039229716,0
223,72,7.19999999999999,5.160000000000001e-05,0.007,0,0.0167516284183602,-0.2703000073332703,0
224,73,7.29999999999999,5.160000000000001e-05,0.007,0,0.0169800192380822,-0.2757443475032219,0
225,74,7.39999999999999,5.160000000000001e-05,0.007,0,0.017134350039063,-0.2797762452450361,0
226,75,7.499999999999989,5.160000000000001e-05,0.007,0,0.0172154223201412,-0.2824090889902868,0
227,76,7.599999999999989,5.160000000000001e-05,0.007,0,0.0172248755253903,-0.2836850828276609,0
228,77,7.699999999999989,5.160000000000001e-05,0.007,0,0.0171656690665867,-0.2836805546468533,0
229,78,7.799999999999988,5.160000000000001e-05,0.007,0,0.0170437207765995,-0.282531074092522,0
230,79,7.899999999999988,5.160000000000001e-05,0.007,0,0.0168652413076705,-0.2803829563182056,0
231,80,7.999999999999988,5.160000000000001e-05,0.007,0,0.0166338911107251,-0.2773434557286534,0
232,81,8.099999999999987,5.160000000000001e-05,0.007,0,0.01635093959292,-0.2734832109868969,0
233,82,8.199999999999987,5.160000000000001e-05,0.007,0,0.016018131484852,-0.2688779840693116,0
234,83,8.299999999999986,5.160000000000001e-05,0.007,0,0.0156354641563722,-0.263560787689693,0
235,84,8.399999999999986,5.160000000000001e-05,0.007,0,0.0152028439305021,-0.2575417732349976,0
236,85,8.499999999999986,5.160000000000001e-05,0.007,0,0.0147200434636257,-0.2508191386090511,0
237,86,8.599999999999985,5.160000000000001e-05,0.007,0,0.0141875259694422,-0.2433971340189716,0
238,87,8.699999999999985,5.160000000000001e-05,0.007,0,0.0136055632931894,-0.2352756418550543,0
239,88,8.799999999999985,5.160000000000001e-05,0.007,0,0.0129743346517553,-0.2264503316404276,0
240,89,8.899999999999984,5.160000000000001e-05,0.007,0,0.0122940854094867,-0.2169146382299451,0
241,90,8.999999999999984,5.160000000000001e-05,0.007,0,0.0115657876391153,-0.2066691653340252,0
242,91,9.099999999999984,5.160000000000001e-05,0.007,0,0.0107905158304701,-0.1957126225541745,0
243,92,9.199999999999983,5.160000000000001e-05,0.007,0,0.0099701702270796,-0.1840535371270639,0
244,93,9.299999999999985,5.160000000000001e-05,0.007,0,0.0091062930075265,-0.1716934046581347,0
245,94,9.399999999999984,5.160000000000001e-05,0.007,0,0.0082014265353084,-0.1586444249155289,0
246,95,9.499999999999982,5.160000000000001e-05,0.007,0,0.0072581967206899,-0.1449194237050533,0
247,96,9.599999999999982,5.160000000000001e-05,0.007,0,0.0062798409315231,-0.1305410745311719,0
248,97,9.699999999999982,5.160000000000001e-05,0.007,0,0.0052697732185836,-0.1155331027116833,0
249,98,9.79999999999998,5.160000000000001e-05,0.007,0,0.0042313256797685,-0.099922911812401,0
250,99,9.89999999999998,5.160000000000001e-05,0.007,0,0.0031685522425139,-0.0837563462746269,0
251,100,9.99999999999998,5.160000000000001e-05,0.007,0,0.0020858861928813,-0.0670750678020977,0
252,101,10.09999999999998,5.160000000000001e-05,0.007,0,0.0009876278867411,-0.049926615972011,0
253,102,10.19999999999998,5.160000000000001e-05,0.007,0,-0.0001216855138656,-0.0323798018904644,0
254,103,10.29999999999998,5.160000000000001e-05,0.007,0,-0.0012367709849542,-0.014480390120571,0
255,104,10.39999999999998,5.160000000000001e-05,0.007,0,-0.0023522193032981,0.0036997169034371,0
256,105,10.49999999999998,5.160000000000001e-05,0.007,0,-0.0034640817814181,0.0220766613531477,0
257,106,10.59999999999998,5.160000000000001e-05,0.007,0,-0.0045649540957864,0.040573842626904,0
258,107,10.69999999999998,5.160000000000001e-05,0.007,0,-0.0056505140595535,0.0590930193001265,0
259,108,10.79999999999998,5.160000000000001e-05,0.007,0,-0.0067152161154065,0.0775472421036649,0
260,109,10.89999999999998,5.160000000000001e-05,0.007,0,-0.0077527616278891,0.0958356214739605,0
261,110,10.99999999999998,5.160000000000001e-05,0.007,0,-0.0087593649814333,0.1138491114240608,0
262,111,11.09999999999998,5.160000000000001e-05,0.007,0,-0.0097309876782075,0.1314724638988052,0
263,112,11.19999999999998,5.160000000000001e-05,0.007,0,-0.0106587018552854,0.1486146043151011,0
264,113,11.29999999999998,5.160000000000001e-05,0.007,0,-0.0115397053870733,0.16517068048238,0
265,114,11.39999999999998,5.160000000000001e-05,0.007,0,-0.0123701454280489,0.1810042247569598,0
266,115,11.49999999999998,5.160000000000001e-05,0.007,0,-0.0131457554680588,0.1960315120457803,0
267,116,11.59999999999997,5.160000000000001e-05,0.007,0,-0.0138626015534138,0.2101320471258024,0
268,117,11.69999999999997,5.160000000000001e-05,0.007,0,-0.0145166628492229,0.2232152512649606,0
269,118,11.79999999999997,5.160000000000001e-05,0.007,0,-0.0151040704634938,0.2351928864024572,0
270,119,11.89999999999997,5.160000000000001e-05,0.007,0,-0.015622590785728,0.2459855041174556,0
271,120,11.99999999999997,5.160000000000001e-05,0.007,0,-0.0160705960188004,0.2555103749192862,0
272,121,12.09999999999997,5.160000000000001e-05,0.007,0,-0.016446565947397,0.2637040210207434,0
273,122,12.19999999999997,5.160000000000001e-05,0.007,0,-0.0167491498447384,0.2705266122711513,0
274,123,12.29999999999997,5.160000000000001e-05,0.007,0,-0.0169776128083474,0.275952592921074,0
275,124,12.39999999999997,5.160000000000001e-05,0.007,0,-0.0171319644364506,0.2799699888798085,0
276,125,12.49999999999997,5.160000000000001e-05,0.007,0,-0.0172130231249974,0.2825911845686824,0
277,126,12.59999999999997,5.160000000000001e-05,0.007,0,-0.0172224719919899,0.2838576835082037,0
278,127,12.69999999999997,5.160000000000001e-05,0.007,0,-0.0171632750558795,0.2838455652684301,0
279,128,12.79999999999997,5.160000000000001e-05,0.007,0,-0.0170413465251078,0.2826904212328133,0
280,129,12.89999999999997,5.160000000000001e-05,0.007,0,-0.0168628840564525,0.2805382868480077,0
281,130,12.99999999999997,5.160000000000001e-05,0.007,0,-0.0166315453617462,0.2774961957805654,0
282,131,13.09999999999997,5.160000000000001e-05,0.007,0,-0.0163486052488832,0.2736346599129553,0
283,132,13.19999999999997,5.160000000000001e-05,0.007,0,-0.0160158073168406,0.2690290864003458,0
284,133,13.29999999999997,5.160000000000001e-05,0.007,0,-0.0156331406512335,0.2637118315680821,0
285,134,13.39999999999997,5.160000000000001e-05,0.007,0,-0.0152005161087019,0.2576927992003598,0
286,135,13.49999999999997,5.160000000000001e-05,0.007,0,-0.0147177051471835,0.2509700772420614,0
287,136,13.59999999999997,5.160000000000001e-05,0.007,0,-0.0141851752642186,0.2435479542847662,0
288,137,13.69999999999997,5.160000000000001e-05,0.007,0,-0.0136031921560092,0.235426205780792,0
289,138,13.79999999999997,5.160000000000001e-05,0.007,0,-0.0129719332388324,0.2266004332242903,0
290,139,13.89999999999997,5.160000000000001e-05,0.007,0,-0.0122916483902004,0.2170641119228565,0
291,140,13.99999999999997,5.160000000000001e-05,0.007,0,-0.0115633142577995,0.2068179060805282,0
292,141,14.09999999999997,5.160000000000001e-05,0.007,0,-0.010788002677416,0.1958604104996958,0
293,142,14.19999999999997,5.160000000000001e-05,0.007,0,-0.0099676139404921,0.1842001412501927,0
294,143,14.29999999999997,5.160000000000001e-05,0.007,0,-0.0091036920371221,0.1718386153225557,0
295,144,14.39999999999996,5.160000000000001e-05,0.007,0,-0.0081987814318209,0.1587881357076892,0
296,145,14.49999999999996,5.160000000000001e-05,0.007,0,-0.00725550531548,0.145061547995271,0
297,146,14.59999999999996,5.160000000000001e-05,0.007,0,-0.006277102456429,0.1306815407705838,0
298,147,14.69999999999996,5.160000000000001e-05,0.007,0,-0.0052669873457155,0.1156718129533673,0
299,148,14.79999999999996,5.160000000000001e-05,0.007,0,-0.0042284869826451,0.1000596342174527,0
300,149,14.89999999999996,5.160000000000001e-05,0.007,0,-0.0031656753298827,0.0838910649065914,0
301,150,14.99999999999996,5.160000000000001e-05,0.007,0,-0.0020829979962719,0.0672072168681658,0
