,Step,Time,xb,yb,zb,Bx,By,Bz
0,0,0.0,1e-05,0.01,0,0.0,0.0,0
1,1,0.1,1e-05,0.01,0,-0.0001337132635345,0.008838388906261,0
2,2,0.2,1e-05,0.01,0,-0.0002681585749472,0.0177752641807309,0
3,3,0.3,1e-05,0.01,0,-0.0004033143669469,0.0268247671006432,0
4,4,0.4,1e-05,0.01,0,-0.0005390930918725,0.0359916684692405,0
5,5,0.5,1e-05,0.01,0,-0.000675323512934,0.0452692968864525,0
6,6,0.6,1e-05,0.01,0,-0.0008119247585804,0.0546592869639527,0
7,7,0.7,1e-05,0.01,0,-0.0009488447310402,0.0641628536654874,0
8,8,0.7999999999999999,1e-05,0.01,0,-0.0010860200985633,0.0737765444609784,0
9,9,0.8999999999999999,1e-05,0.01,0,-0.0012234221257286,0.0835013761830051,0
10,10,1.0,1e-05,0.01,0,-0.0013610053338526,0.093332209464931,0
11,11,1.1,1e-05,0.01,0,-0.001498740693462,0.1032728783836175,0
12,12,1.2,1e-05,0.01,0,-0.001636583570032,0.1133222472456657,0
13,13,1.3,1e-05,0.01,0,-0.0017744754558112,0.1234771134139848,0
14,14,1.4,1e-05,0.01,0,-0.0019123929945704,0.1337406492557628,0
15,15,1.5,1e-05,0.01,0,-0.0020502776202593,0.144109744027258,0
16,16,1.6,1e-05,0.01,0,-0.002188114118565,0.1545855126956928,0
17,17,1.7,1e-05,0.01,0,-0.0023258561191554,0.1651676314392889,0
18,18,1.8,1e-05,0.01,0,-0.0024634817728457,0.1758560785659157,0
19,19,1.900000000000001,1e-05,0.01,0,-0.0026009513052176,0.1866500066307754,0
20,20,2.0,1e-05,0.01,0,-0.0027382422206546,0.1975488630655023,0
21,21,2.100000000000001,1e-05,0.01,0,-0.002875329802437,0.2085524998056716,0
22,22,2.200000000000001,1e-05,0.01,0,-0.0030121849138127,0.219660999264963,0
23,23,2.300000000000001,1e-05,0.01,0,-0.0031487759267481,0.2308734506308754,0
24,24,2.400000000000001,1e-05,0.01,0,-0.0032850715432014,0.2421922964058335,0
25,25,2.500000000000001,1e-05,0.01,0,-0.0034210442994068,0.2536127396788528,0
26,26,2.600000000000001,1e-05,0.01,0,-0.0035566603443573,0.265140269224804,0
27,27,2.700000000000001,1e-05,0.01,0,-0.0036918880819249,0.2767716303728309,0
28,28,2.800000000000001,1e-05,0.01,0,-0.0038267048674533,0.2885072793574929,0
29,29,2.900000000000001,1e-05,0.01,0,-0.0039610726689858,0.3003471008840068,0
30,30,3.000000000000001,1e-05,0.01,0,-0.0040949577124302,0.3122924255242556,0
31,31,3.100000000000001,1e-05,0.01,0,-0.0042283547471837,0.3243402704804934,0
32,32,3.200000000000002,1e-05,0.01,0,-0.0043612060147409,0.3364938442108837,0
33,33,3.300000000000002,1e-05,0.01,0,-0.0044934998633033,0.3487507614145734,0
34,34,3.400000000000002,1e-05,0.01,0,-0.0046251981058966,0.3611120328935732,0
35,35,3.500000000000002,1e-05,0.01,0,-0.0047562766995253,0.3735775933625588,0
36,36,3.600000000000002,1e-05,0.01,0,-0.0048867148490782,0.3861461492424119,0
37,37,3.700000000000002,1e-05,0.01,0,-0.0050164553372778,0.3988194923709041,0
38,38,3.800000000000002,1e-05,0.01,0,-0.0051455037537024,0.4115960075909202,0
39,39,3.900000000000002,1e-05,0.01,0,-0.0052737986783568,0.4244767950515915,0
40,40,4.000000000000002,1e-05,0.01,0,-0.0054013547144496,0.4374596116656079,0
41,41,4.100000000000001,1e-05,0.01,0,-0.005528098927898,0.4505475720659107,0
