,Step,Time,xb,yb,zb,Bx,By,Bz
97,97,9.699999999999982,1e-05,0.005,0,0.0155457824057533,0.0171104787220745,0
98,98,9.79999999999998,1e-05,0.005,0,0.015217690519099,0.0167469230812914,0
99,99,9.89999999999998,1e-05,0.005,0,0.014885252419111,0.0163786017083713,0
100,100,9.99999999999998,1e-05,0.005,0,0.0145490290972441,0.0160061124579105,0
101,101,10.09999999999998,1e-05,0.005,0,0.0142083191608705,0.0156286658294386,0
102,102,10.19999999999998,1e-05,0.005,0,0.0138626326138798,0.0152457125003098,0
103,103,10.29999999999998,1e-05,0.005,0,0.0135120902891528,0.0148573830054647,0
104,104,10.39999999999998,1e-05,0.005,0,0.0131562281865911,0.0144631616588671,0
105,105,10.49999999999998,1e-05,0.005,0,0.012794667541836,0.0140626280368097,0
106,106,10.59999999999998,1e-05,0.005,0,0.0124273396220176,0.0136557055762954,0
107,107,10.69999999999998,1e-05,0.005,0,0.0120538161265476,0.0132419195872537,0
108,108,10.79999999999998,1e-05,0.005,0,0.0116738695258322,0.0128210178737647,0
109,109,10.89999999999998,1e-05,0.005,0,0.0112873845105943,0.0123928725896644,0
110,110,10.99999999999998,1e-05,0.005,0,0.0108935383898952,0.0119565722565807,0
111,111,11.09999999999998,1e-05,0.005,0,0.0104925094404688,0.0115123142697464,0
112,112,11.19999999999998,1e-05,0.005,0,0.0100838752516527,0.0110596306013613,0
113,113,11.29999999999998,1e-05,0.005,0,0.0096669764277274,0.0105977905657595,0
114,114,11.39999999999998,1e-05,0.005,0,0.0092418160331042,0.0101267975040864,0
115,115,11.49999999999998,1e-05,0.005,0,0.008807976051392,0.0096461879644976,0
116,116,11.59999999999997,1e-05,0.005,0,0.008364737117056,0.0091551649414174,0
117,117,11.69999999999997,1e-05,0.005,0,0.0079121458086207,0.008653779718455,0
118,118,11.79999999999997,1e-05,0.005,0,0.0074492736836317,0.008141003034056,0
119,119,11.89999999999997,1e-05,0.005,0,0.006975995407293,0.0076166964391328,0
120,120,11.99999999999997,1e-05,0.005,0,0.006492761706598,0.0070813590099869,0
121,121,12.09999999999997,1e-05,0.005,0,0.0059971839296544,0.0065323423561918,0
122,122,12.19999999999997,1e-05,0.005,0,0.0054892414159485,0.0059696236455718,0
123,123,12.29999999999997,1e-05,0.005,0,0.0049691796325429,0.0053934764153902,0
124,124,12.39999999999997,1e-05,0.005,0,0.0044387367334781,0.004805827233617,0
125,125,12.49999999999997,1e-05,0.005,0,0.0038947600261955,0.0042031804465245,0
126,126,12.59999999999997,1e-05,0.005,0,0.003334259222365,0.0035822177447409,0
127,127,12.69999999999997,1e-05,0.005,0,0.002757501196994,0.0029432351648989,0
128,128,12.79999999999997,1e-05,0.005,0,0.0021647730259723,0.0022865552160137,0
129,129,12.89999999999997,1e-05,0.005,0,0.0015570166674415,0.0016132277657881,0
130,130,12.99999999999997,1e-05,0.005,0,0.0009356443782722,0.0009248300475603,0
131,131,13.09999999999997,1e-05,0.005,0,0.0002944608948192,0.0002145290539267,0
132,132,13.19999999999997,1e-05,0.005,0,-0.0003747853997176,-0.0005267755214974,0
133,133,13.29999999999997,1e-05,0.005,0,-0.0010706208747055,-0.0012974506885728,0
134,134,13.39999999999997,1e-05,0.005,0,-0.0017877791056461,-0.0020916944930543,0
135,135,13.49999999999997,1e-05,0.005,0,-0.0025263633120715,-0.0029096452723025,0
136,136,13.59999999999997,1e-05,0.005,0,-0.0032877974072173,-0.0037528728659719,0
137,137,13.69999999999997,1e-05,0.005,0,-0.0040694657750457,-0.0046183865385193,0
138,138,13.79999999999997,1e-05,0.005,0,-0.0048716216837665,-0.0055060913112377,0
139,139,13.89999999999997,1e-05,0.005,0,-0.005697968862445,-0.0064189763783623,0
140,140,13.99999999999997,1e-05,0.005,0,-0.0065621406995382,-0.0073702170636757,0
141,141,14.09999999999997,1e-05,0.005,0,-0.0074786391581325,-0.0083746216124743,0
142,142,14.19999999999997,1e-05,0.005,0,-0.0084422118942599,-0.0094269870576847,0
143,143,14.29999999999997,1e-05,0.005,0,-0.0094394452525535,-0.0105139239400017,0
144,144,14.39999999999996,1e-05,0.005,0,-0.0104654192413472,-0.0116310953606653,0
145,145,14.49999999999996,1e-05,0.005,0,-0.0115191988503698,-0.012778050469197,0
146,146,14.59999999999996,1e-05,0.005,0,-0.0125993898546325,-0.01395353629429,0
147,147,14.69999999999996,1e-05,0.005,0,-0.0137202822925608,-0.0151734089766611,0
148,148,14.79999999999996,1e-05,0.005,0,-0.0148937386974719,-0.0164507474923286,0
149,149,14.89999999999996,1e-05,0.005,0,-0.0161155338280612,-0.0177808358521506,0
150,150,14.99999999999996,1e-05,0.005,0,-0.0173750659691115,-0.019151823648109,0
151,0,0.0,5.160000000000001e-05,0.005,0,0.0,0.0,0
152,1,0.1,5.160000000000001e-05,0.005,0,-0.0003077384744147,-0.0002680171838552,0
153,2,0.2,5.160000000000001e-05,0.005,0,-0.0006233608075493,-0.0005429006301843,0
154,3,0.3,5.160000000000001e-05,0.005,0,-0.0009482453194501,-0.0008258507608303,0
155,4,0.4,5.160000000000001e-05,0.005,0,-0.0012831643488167,-0.0011175402388487,0
156,5,0.5,5.160000000000001e-05,0.005,0,-0.0016289524570062,-0.0014186959266872,0
157,6,0.6,5.160000000000001e-05,0.005,0,-0.0019863772231411,-0.0017299863595305,0
158,7,0.7,5.160000000000001e-05,0.005,0,-0.0023562977693332,-0.0020521598145968,0
159,8,0.7999999999999999,5.160000000000001e-05,0.005,0,-0.0027395296709933,-0.0023859266637994,0
160,9,0.8999999999999999,5.160000000000001e-05,0.005,0,-0.0031370838202225,-0.0027321674126011,0
161,10,1.0,5.160000000000001e-05,0.005,0,-0.0035501564565414,-0.0030919240272212,0
162,11,1.1,5.160000000000001e-05,0.005,0,-0.0039797062773458,-0.0034660316266959,0
163,12,1.2,5.160000000000001e-05,0.005,0,-0.00442695642454,-0.00385555571277,0
164,13,1.3,5.160000000000001e-05,0.005,0,-0.0048931149064636,-0.0042615485905393,0
165,14,1.4,5.160000000000001e-05,0.005,0,-0.0053793454882095,-0.0046850240475374,0
166,15,1.5,5.160000000000001e-05,0.005,0,-0.0058882230504143,-0.0051282250602562,0
167,16,1.6,5.160000000000001e-05,0.005,0,-0.0064205375026351,-0.0055918392046409,0
168,17,1.7,5.160000000000001e-05,0.005,0,-0.006976484688889,-0.0060760350837526,0
169,18,1.8,5.160000000000001e-05,0.005,0,-0.0075602604412256,-0.0065844624803092,0
170,19,1.900000000000001,5.160000000000001e-05,0.005,0,-0.0081763562652179,-0.0071210279331577,0
171,20,2.0,5.160000000000001e-05,0.005,0,-0.0088269101674023,-0.0076875916985722,0
172,21,2.100000000000001,5.160000000000001e-05,0.005,0,-0.0095092609706017,-0.008281831426567,0
173,22,2.200000000000001,5.160000000000001e-05,0.005,0,-0.0102234400963069,-0.0089037482640392,0
174,23,2.300000000000001,5.160000000000001e-05,0.005,0,-0.0109740051086788,-0.0095572198536962,0
175,24,2.400000000000001,5.160000000000001e-05,0.005,0,-0.0117656517131352,-0.0102461228110404,0
176,25,2.500000000000001,5.160000000000001e-05,0.005,0,-0.0126093066858944,-0.0109797136843186,0
177,26,2.600000000000001,5.160000000000001e-05,0.005,0,-0.0135140567194933,-0.0117658208711911,0
178,27,2.700000000000001,5.160000000000001e-05,0.005,0,-0.01447433134333,-0.0125997201113857,0
179,28,2.800000000000001,5.160000000000001e-05,0.005,0,-0.015483601793191,-0.0134758903193934,0
180,29,2.900000000000001,5.160000000000001e-05,0.005,0,-0.0165440419987482,-0.0143962960977229,0
181,30,3.000000000000001,5.160000000000001e-05,0.005,0,-0.0176704786183268,-0.0153737268643969,0
182,31,3.100000000000001,5.160000000000001e-05,0.005,0,-0.0175842738528224,-0.0152969980003157,0
183,32,3.200000000000002,5.160000000000001e-05,0.005,0,-0.0173556343502704,-0.015097010035763,0
184,33,3.300000000000002,5.160000000000001e-05,0.005,0,-0.0170732581205808,-0.0148506039027122,0
185,34,3.400000000000002,5.160000000000001e-05,0.005,0,-0.0167694275147946,-0.0145857160355512,0
186,35,3.500000000000002,5.160000000000001e-05,0.005,0,-0.0164556440866754,-0.0143122742783349,0
187,36,3.600000000000002,5.160000000000001e-05,0.005,0,-0.0161358372508872,-0.0140336527215869,0
188,37,3.700000000000002,5.160000000000001e-05,0.005,0,-0.015811199127749,-0.0137508622894563,0
189,38,3.800000000000002,5.160000000000001e-05,0.005,0,-0.0154828622194689,-0.0134648733229292,0
190,39,3.900000000000002,5.160000000000001e-05,0.005,0,-0.0151501298394278,-0.0131750696844464,0
191,40,4.000000000000002,5.160000000000001e-05,0.005,0,-0.0148135083634379,-0.012881886829663,0
192,41,4.100000000000001,5.160000000000001e-05,0.005,0,-0.014472254158411,-0.0125846738372888,0
193,42,4.200000000000001,5.160000000000001e-05,0.005,0,-0.0141259329422709,-0.0122830505510104,0
194,43,4.300000000000001,5.160000000000001e-05,0.005,0,-0.0137747119550398,-0.0119771614864645,0
195,44,4.4,5.160000000000001e-05,0.005,0,-0.0134180286393509,-0.0116665160294488,0
196,45,4.5,5.160000000000001e-05,0.005,0,-0.0130556467626052,-0.011350908045622,0
197,46,4.6,5.160000000000001e-05,0.005,0,-0.0126873250023676,-0.0110301271284478,0
198,47,4.699999999999999,5.160000000000001e-05,0.005,0,-0.0123127326583688,-0.0107038851263895,0
199,48,4.799999999999999,5.160000000000001e-05,0.005,0,-0.0119315652462783,-0.0103719167720857,0
200,49,4.899999999999999,5.160000000000001e-05,0.005,0,-0.0115438046720418,-0.0100342062551668,0
201,50,4.999999999999998,5.160000000000001e-05,0.005,0,-0.0111486253345867,-0.0096900345033767,0
202,51,5.099999999999998,5.160000000000001e-05,0.005,0,-0.0107461379643335,-0.0093394979253599,0
203,52,5.199999999999998,5.160000000000001e-05,0.005,0,-0.0103358534067929,-0.0089821704810452,0
204,53,5.299999999999997,5.160000000000001e-05,0.005,0,-0.0099172050757566,-0.0086175586840383,0
205,54,5.399999999999997,5.160000000000001e-05,0.005,0,-0.0094899326040499,-0.0082454357503454,0
206,55,5.499999999999996,5.160000000000001e-05,0.005,0,-0.0090538702833315,-0.0078656573121226,0
207,56,5.599999999999996,5.160000000000001e-05,0.005,0,-0.0086085170452679,-0.0074777869927456,0
208,57,5.699999999999996,5.160000000000001e-05,0.005,0,-0.0081534228838229,-0.0070814327608687,0
209,58,5.799999999999995,5.160000000000001e-05,0.005,0,-0.0076881128481856,-0.0066761809367989,0
210,59,5.899999999999995,5.160000000000001e-05,0.005,0,-0.0072128454559276,-0.0062622567629361,0
211,60,5.999999999999995,5.160000000000001e-05,0.005,0,-0.0067268939666825,-0.0058390271617565,0
212,61,6.099999999999994,5.160000000000001e-05,0.005,0,-0.0062285283505433,-0.0054049851132361,0
213,62,6.199999999999994,5.160000000000001e-05,0.005,0,-0.0057179381488739,-0.0049602958285163,0
214,63,6.299999999999994,5.160000000000001e-05,0.005,0,-0.0051955367692396,-0.0045053196289514,0
215,64,6.399999999999993,5.160000000000001e-05,0.005,0,-0.0046625461738681,-0.0040411208406719,0
216,65,6.499999999999993,5.160000000000001e-05,0.005,0,-0.004114821143716,-0.0035640886766615,0
217,66,6.599999999999993,5.160000000000001e-05,0.005,0,-0.0035505668869345,-0.0030726593809235,0
218,67,6.699999999999992,5.160000000000001e-05,0.005,0,-0.0029697366766492,-0.0025667926475135,0
219,68,6.799999999999992,5.160000000000001e-05,0.005,0,-0.0023732182406509,-0.0020472624855663,0
220,69,6.899999999999991,5.160000000000001e-05,0.005,0,-0.0017621723858225,-0.0015150810437396,0
221,70,6.999999999999991,5.160000000000001e-05,0.005,0,-0.0011367837772284,-0.0009704111855182,0
222,71,7.099999999999991,5.160000000000001e-05,0.005,0,-0.0004886034784607,-0.0004058982883003,0
223,72,7.19999999999999,5.160000000000001e-05,0.005,0,0.000187931547792,0.0001832993383053,0
224,73,7.29999999999999,5.160000000000001e-05,0.005,0,0.0008891674402264,0.0007940013237427,0
225,74,7.39999999999999,5.160000000000001e-05,0.005,0,0.0016111286277906,0.0014227489996614,0
226,75,7.499999999999989,5.160000000000001e-05,0.005,0,0.0023554483320655,0.0020709667821177,0
227,76,7.599999999999989,5.160000000000001e-05,0.005,0,0.0031220569834246,0.002738591001796,0
228,77,7.699999999999989,5.160000000000001e-05,0.005,0,0.0039080366549703,0.0034230623669001,0
229,78,7.799999999999988,5.160000000000001e-05,0.005,0,0.0047147014028819,0.0041254564807394,0
230,79,7.899999999999988,5.160000000000001e-05,0.005,0,0.0055466291540961,0.0048495674689924,0
231,80,7.999999999999988,5.160000000000001e-05,0.005,0,0.0064208243418842,0.0056099008418714,0
232,81,8.099999999999987,5.160000000000001e-05,0.005,0,0.0073478270765835,0.0064154792063631,0
233,82,8.199999999999987,5.160000000000001e-05,0.005,0,0.008319231631913,0.0072591131952668,0
234,83,8.299999999999986,5.160000000000001e-05,0.005,0,0.0093223691149341,0.0081299976125527,0
235,84,8.399999999999986,5.160000000000001e-05,0.005,0,0.0103549559609432,0.0090263000561717,0
236,85,8.499999999999986,5.160000000000001e-05,0.005,0,0.0114144314642869,0.0099458736024343,0
237,86,8.599999999999985,5.160000000000001e-05,0.005,0,0.0125022607773581,0.010890032098993,0
238,87,8.699999999999985,5.160000000000001e-05,0.005,0,0.0136357412473872,0.0118738383413417,0
239,88,8.799999999999985,5.160000000000001e-05,0.005,0,0.0148217431527034,0.0129032643071787,0
240,89,8.899999999999984,5.160000000000001e-05,0.005,0,0.0160535319997848,0.0139724143356037,0
241,90,8.999999999999984,5.160000000000001e-05,0.005,0,0.0173207501703403,0.015072142108605,0
242,91,9.099999999999984,5.160000000000001e-05,0.005,0,0.0172832863313774,0.015037790668166,0
243,92,9.199999999999983,5.160000000000001e-05,0.005,0,0.0170755899748668,0.0148560322036114,0
244,93,9.299999999999985,5.160000000000001e-05,0.005,0,0.0168021220279539,0.014617391876256,0
245,94,9.399999999999984,5.160000000000001e-05,0.005,0,0.0165016789469019,0.0143554655917299,0
246,95,9.499999999999982,5.160000000000001e-05,0.005,0,0.0161892356608231,0.0140832015387713,0
247,96,9.599999999999982,5.160000000000001e-05,0.005,0,0.015870077125435,0.0138051530832952,0
248,97,9.699999999999982,5.160000000000001e-05,0.005,0,0.0155457824057533,0.0135226680870337,0
249,98,9.79999999999998,5.160000000000001e-05,0.005,0,0.015217690519099,0.013236897073254,0
250,99,9.89999999999998,5.160000000000001e-05,0.005,0,0.014885252419111,0.0129473528838698,0
251,100,9.99999999999998,5.160000000000001e-05,0.005,0,0.0145490290972441,0.0126545189094414,0
252,101,10.09999999999998,5.160000000000001e-05,0.005,0,0.0142083191608705,0.0123577813180538,0
253,102,10.19999999999998,5.160000000000001e-05,0.005,0,0.0138626326138798,0.0120567116617288,0
254,103,10.29999999999998,5.160000000000001e-05,0.005,0,0.0135120902891528,0.0117514142082505,0
255,104,10.39999999999998,5.160000000000001e-05,0.005,0,0.0131562281865911,0.011441484297981,0
256,105,10.49999999999998,5.160000000000001e-05,0.005,0,0.012794667541836,0.0111265917425874,0
257,106,10.59999999999998,5.160000000000001e-05,0.005,0,0.0124273396220176,0.0108066765014511,0
258,107,10.69999999999998,5.160000000000001e-05,0.005,0,0.0120538161265476,0.0104813654535909,0
259,108,10.79999999999998,5.160000000000001e-05,0.005,0,0.0116738695258322,0.0101504603752792,0
260,109,10.89999999999998,5.160000000000001e-05,0.005,0,0.0112873845105943,0.0098138608006425,0
261,110,10.99999999999998,5.160000000000001e-05,0.005,0,0.0108935383898952,0.0094708501980307,0
262,111,11.09999999999998,5.160000000000001e-05,0.005,0,0.0104925094404688,0.0091215838105412,0
263,112,11.19999999999998,5.160000000000001e-05,0.005,0,0.0100838752516527,0.0087656937333151,0
264,113,11.29999999999998,5.160000000000001e-05,0.005,0,0.0096669764277274,0.0084026056477619,0
265,114,11.39999999999998,5.160000000000001e-05,0.005,0,0.0092418160331042,0.0080323222130757,0
266,115,11.49999999999998,5.160000000000001e-05,0.005,0,0.008807976051392,0.0076544793102794,0
267,116,11.59999999999997,5.160000000000001e-05,0.005,0,0.008364737117056,0.0072684504102601,0
268,117,11.69999999999997,5.160000000000001e-05,0.005,0,0.0079121458086207,0.0068742760304592,0
269,118,11.79999999999997,5.160000000000001e-05,0.005,0,0.0074492736836317,0.0064711474539538,0
270,119,11.89999999999997,5.160000000000001e-05,0.005,0,0.006975995407293,0.0060589555816353,0
271,120,11.99999999999997,5.160000000000001e-05,0.005,0,0.006492761706598,0.0056380929251851,0
272,121,12.09999999999997,5.160000000000001e-05,0.005,0,0.0059971839296544,0.0052064788039537,0
273,122,12.19999999999997,5.160000000000001e-05,0.005,0,0.0054892414159485,0.0047640952276664,0
274,123,12.29999999999997,5.160000000000001e-05,0.005,0,0.0049691796325429,0.0043111562168469,0
275,124,12.39999999999997,5.160000000000001e-05,0.005,0,0.0044387367334781,0.0038491757255607,0
276,125,12.49999999999997,5.160000000000001e-05,0.005,0,0.0038947600261955,0.00337540751776,0
277,126,12.59999999999997,5.160000000000001e-05,0.005,0,0.003334259222365,0.0028872464117131,0
278,127,12.69999999999997,5.160000000000001e-05,0.005,0,0.002757501196994,0.0023849248812107,0
279,128,12.79999999999997,5.160000000000001e-05,0.005,0,0.0021647730259723,0.0018686935893399,0
280,129,12.89999999999997,5.160000000000001e-05,0.005,0,0.0015570166674415,0.0013393737853307,0
281,130,12.99999999999997,5.160000000000001e-05,0.005,0,0.0009356443782722,0.000798197088688,0
282,131,13.09999999999997,5.160000000000001e-05,0.005,0,0.0002944608948192,0.0002397716026346,0
283,132,13.19999999999997,5.160000000000001e-05,0.005,0,-0.0003747853997176,-0.0003430841682215,0
284,133,13.29999999999997,5.160000000000001e-05,0.005,0,-0.0010706208747055,-0.0009490866965318,0
285,134,13.39999999999997,5.160000000000001e-05,0.005,0,-0.0017877791056461,-0.0015736532831305,0
286,135,13.49999999999997,5.160000000000001e-05,0.005,0,-0.0025263633120715,-0.002216876784377,0
287,136,13.59999999999997,5.160000000000001e-05,0.005,0,-0.0032877974072173,-0.0028799958461542,0
288,137,13.69999999999997,5.160000000000001e-05,0.005,0,-0.0040694657750457,-0.0035607179782696,0
289,138,13.79999999999997,5.160000000000001e-05,0.005,0,-0.0048716216837665,-0.0042592059272111,0
290,139,13.89999999999997,5.160000000000001e-05,0.005,0,-0.005697968862445,-0.004978514047007,0
291,140,13.99999999999997,5.160000000000001e-05,0.005,0,-0.0065621406995382,-0.0057302196044087,0
292,141,14.09999999999997,5.160000000000001e-05,0.005,0,-0.0074786391581325,-0.0065267595330245,0
293,142,14.19999999999997,5.160000000000001e-05,0.005,0,-0.0084422118942599,-0.007363654087292,0
294,143,14.29999999999997,5.160000000000001e-05,0.005,0,-0.0094394452525535,-0.00822944696937,0
295,144,14.39999999999996,5.160000000000001e-05,0.005,0,-0.0104654192413472,-0.0091200244287685,0
296,145,14.49999999999996,5.160000000000001e-05,0.005,0,-0.0115191988503698,-0.0100346620558926,0
297,146,14.59999999999996,5.160000000000001e-05,0.005,0,-0.0125993898546325,-0.0109721903045401,0
298,147,14.69999999999996,5.160000000000001e-05,0.005,0,-0.0137202822925608,-0.0119450588195464,0
299,148,14.79999999999996,5.160000000000001e-05,0.005,0,-0.0148937386974719,-0.0129635842346433,0
300,149,14.89999999999996,5.160000000000001e-05,0.005,0,-0.0161155338280612,-0.0140240518113641,0
